aX,aY,aZ,gX,gY,gZ
0.917,-1.585,0.843,67.078,52.185,-24.536
0.785,-1.415,0.921,-1.526,-24.780,62.622
0.299,-1.084,1.074,-26.428,-49.377,96.313
0.080,-0.896,1.051,-54.321,-46.204,137.207
-0.174,-0.518,0.930,-59.143,-37.476,141.235
-0.227,-0.363,0.898,-55.969,-29.846,121.460
-0.236,-0.132,0.908,-46.997,-26.245,103.943
-0.213,-0.057,0.937,-22.217,-14.587,70.374
-0.173,0.023,1.030,-13.672,-11.169,56.335
-0.159,0.037,1.080,-13.611,-15.503,32.410
-0.123,0.008,1.147,-16.052,-18.127,24.414
-0.099,-0.026,1.163,-9.033,-6.409,15.137
0.223,1.222,1.413,-32.227,9.155,-32.959
0.342,1.520,1.422,-58.899,10.010,-49.805
0.387,2.085,1.302,-63.293,12.512,-50.354
0.226,2.219,1.194,-31.372,26.855,-51.392
-0.106,2.251,1.027,-8.667,34.607,-64.636
-0.142,2.210,0.982,-21.240,35.095,-117.126
-0.255,1.752,0.575,-65.125,23.315,-136.108
-0.451,1.250,0.156,-81.848,-10.193,-146.240
-0.448,-0.373,-0.258,-3.784,-15.137,-148.987
-0.212,-1.260,-0.022,120.361,2.014,-80.566
-0.450,-2.054,0.251,79.590,-29.602,-22.827
-0.763,-2.154,0.391,-7.385,-176.758,-47.729
-0.661,-2.526,1.134,15.076,-181.641,-111.450
-0.307,-2.700,1.346,92.834,-12.085,-168.274
0.422,-2.446,1.177,103.760,58.533,-163.879
0.700,-2.101,0.966,76.904,77.148,-125.793
0.884,-1.490,0.561,54.810,53.223,-88.928
0.837,-1.317,0.582,32.471,-37.109,-23.743
0.564,-1.117,1.065,27.405,-73.059,-0.610
0.402,-1.019,1.217,0.610,-71.045,38.330
0.086,-0.710,1.112,-16.113,-51.453,54.626
-0.057,-0.533,0.980,-32.349,-22.034,64.026
-0.205,-0.276,0.808,-30.273,-15.930,56.091
-0.217,-0.205,0.801,-17.334,-14.648,27.771
-0.187,-0.182,0.920,-8.423,-16.357,11.414
-0.147,-0.225,1.015,13.123,-8.850,-12.817
-0.024,-0.378,1.131,22.400,3.479,-14.343
0.033,-0.439,1.127,30.273,32.471,4.211
0.110,-0.505,1.039,29.419,43.030,14.954
0.142,-0.540,0.980,25.879,47.424,21.973
0.305,1.387,1.118,4.944,-9.399,-57.373
0.383,1.553,1.146,15.808,-9.766,-69.763
0.483,1.808,1.210,5.737,-15.015,-75.134
0.437,1.899,1.206,-27.588,-13.306,-63.416
0.174,1.903,0.915,-44.922,-10.498,-57.068
0.055,1.794,0.689,-55.664,-47.668,-68.604
-0.135,1.300,0.382,-44.495,-76.843,-72.998
-0.309,0.888,0.289,5.249,-77.209,-39.612
-0.766,-0.202,0.070,34.363,-41.992,-18.311
-0.927,-0.802,-0.077,74.890,0.427,-40.344
-0.999,-1.974,-0.140,88.440,-51.514,-83.130
-1.029,-2.537,0.155,129.883,-236.328,-151.917
-0.822,-3.335,1.335,161.499,-257.385,-154.236
-0.496,-3.300,1.943,172.363,-128.784,-146.790
0.409,-2.631,2.700,131.287,-30.273,-154.846
0.867,-2.277,2.191,13.306,235.840,-122.131
1.404,-1.661,0.121,-1.587,314.758,-57.617
1.199,-1.305,-0.318,15.625,137.146,96.741
0.075,-0.668,0.489,1.404,-24.841,134.583
-0.410,-0.465,1.032,-29.846,-140.442,126.404
-0.757,-0.185,1.229,-26.489,-85.876,107.178
-0.677,-0.088,1.017,-6.470,31.982,64.209
-0.416,0.012,0.686,-1.282,40.955,43.701
-0.330,0.010,0.697,6.836,0.732,4.883
-0.204,-0.089,0.955,13.672,-15.625,-12.634
-0.140,-0.164,1.096,23.132,-12.573,-31.067
-0.041,-0.291,1.238,22.339,1.587,-30.579
-0.002,-0.324,1.217,15.381,36.865,-20.020
0.091,-0.343,1.075,12.756,52.002,-12.939
0.132,-0.348,1.002,11.230,69.885,2.563
0.366,1.518,1.344,-0.793,1.770,-25.696
0.322,1.823,1.368,11.963,36.194,5.310
0.025,2.366,1.151,-5.676,55.786,9.827
-0.099,2.465,0.969,-65.002,24.780,-44.189
-0.229,2.290,0.721,-75.256,-18.433,-88.196
-0.253,2.031,0.654,-35.828,-59.692,-147.766
-0.425,1.205,0.482,-13.062,-53.284,-146.423
-0.642,0.620,0.308,12.939,-26.733,-121.155
-0.901,-0.831,-0.072,62.927,-3.967,-129.883
-0.799,-1.618,-0.057,210.693,54.932,-179.321
-0.634,-2.708,0.208,209.045,35.217,-188.843
-0.711,-2.904,0.364,75.684,-141.357,-193.542
-0.447,-3.078,0.914,58.411,-184.326,-203.613
-0.106,-3.061,1.261,118.164,-86.792,-184.021
0.700,-2.540,1.673,120.850,-22.522,-153.015
1.020,-2.183,1.527,52.917,80.688,-51.270
1.081,-1.608,0.777,23.132,103.333,14.099
0.796,-1.361,0.646,-10.437,31.067,119.629
0.044,-0.856,0.894,-31.006,-23.560,142.151
-0.188,-0.664,0.995,-51.453,-55.054,144.470
-0.313,-0.400,0.933,-66.284,-38.208,122.803
-0.294,-0.296,0.860,-51.331,-3.235,97.473
-0.260,-0.112,0.808,-42.297,-1.038,85.144
-0.256,-0.040,0.827,-32.776,-4.700,71.777
-0.240,0.035,0.909,-7.324,-8.545,39.978
-0.218,0.041,0.948,7.812,-6.042,23.682
-0.142,-0.040,1.019,35.278,7.141,-1.038
-0.084,-0.101,1.053,41.992,18.005,-5.310
0.028,-0.166,0.989,31.494,42.358,9.155
0.052,-0.179,0.903,21.545,49.744,21.973
-0.063,2.116,1.221,-17.273,-3.906,-38.940
-0.205,2.409,1.080,-26.428,6.348,-72.998
-0.245,2.525,0.811,-20.996,-9.827,-112.122
-0.202,2.227,0.912,19.531,-57.983,-179.626
-0.307,1.980,0.970,37.231,-36.072,-177.734
-0.566,1.188,0.709,15.747,-7.812,-166.382
-0.672,0.599,0.391,-29.602,6.531,-161.743
-0.887,-0.663,0.074,-4.944,-9.399,-180.786
-1.056,-1.204,0.210,56.580,-85.144,-235.107
-1.351,-2.543,0.646,46.997,-151.794,-250.916
-1.197,-3.223,0.935,98.938,-171.875,-241.150
-0.301,-3.725,1.434,165.527,-80.322,-210.449
0.223,-3.427,1.521,202.637,23.926,-175.110
1.168,-2.505,1.110,115.662,112.305,-124.634
1.406,-2.148,0.689,39.001,96.313,-85.815
0.904,-1.485,0.458,-42.542,-4.456,46.021
0.433,-1.208,0.741,-44.067,-55.847,97.229
-0.251,-0.742,1.070,-44.922,-69.458,136.292
-0.377,-0.541,0.977,-48.096,-43.518,133.423
-0.396,-0.358,0.821,-47.852,-5.371,107.300
-0.394,-0.052,0.674,-41.321,-2.258,90.942
-0.398,0.033,0.711,-14.099,0.122,52.124
-0.344,0.018,0.894,4.395,5.737,28.687
-0.275,-0.066,0.974,44.861,28.748,-12.329
-0.079,-0.274,1.054,61.218,42.175,-18.982
0.010,-0.355,1.065,57.556,50.049,1.099
0.094,-0.442,1.039,39.124,42.786,20.508
0.076,-0.445,1.009,9.338,35.522,52.979
0.049,-0.444,0.929,9.033,44.189,59.692
0.099,-0.444,0.874,25.208,73.242,62.927
-0.054,1.771,1.249,-16.602,2.625,-63.354
-0.088,1.884,1.205,-26.001,5.249,-105.347
-0.114,1.940,1.032,-30.579,3.662,-126.404
-0.117,1.923,0.910,-33.508,-1.221,-156.189
-0.098,1.779,0.681,-28.381,-7.935,-168.884
-0.109,1.659,0.612,-18.494,-21.606,-175.293
-0.269,1.286,0.408,-26.978,-24.963,-161.499
-0.428,0.960,0.229,-73.120,-53.528,-118.530
-0.894,-0.087,-0.284,-89.661,-96.619,-105.835
-1.150,-0.797,-0.410,22.949,-186.218,-126.221
-1.329,-2.347,0.074,170.288,-159.424,-154.236
-1.185,-2.976,0.478,385.193,12.634,-187.073
-0.801,-3.420,1.161,336.792,5.066,-198.547
-0.511,-3.287,1.624,106.567,-195.923,-261.047
0.659,-2.768,2.406,65.552,-169.434,-262.268
1.240,-2.471,2.021,61.340,171.387,-120.117
1.551,-1.843,0.527,49.255,253.540,-20.752
1.247,-1.534,0.317,-9.277,72.998,126.343
0.283,-1.016,0.867,-45.654,-37.109,162.170
-0.077,-0.807,1.055,-90.088,-69.763,175.964
-0.338,-0.452,0.917,-93.933,-35.889,164.001
-0.334,-0.280,0.771,-80.322,8.911,128.052
-0.276,0.015,0.650,-65.857,14.038,107.544
-0.247,0.096,0.679,-27.283,11.108,57.617
-0.181,0.105,0.796,-3.906,8.545,31.433
-0.145,0.042,0.884,45.959,12.451,-5.249
-0.008,-0.135,1.143,60.242,22.644,-7.996
0.049,-0.176,1.219,46.814,55.298,22.278
0.060,-0.166,1.118,31.799,66.956,36.377
0.076,-0.174,1.032,12.939,59.814,31.311
-0.174,1.474,1.355,-67.505,7.141,-89.416
-0.291,1.754,1.402,-37.048,48.828,-90.027
-0.569,2.221,1.385,-14.587,76.660,-94.788
-0.623,2.278,1.283,-15.869,107.605,-153.381
-0.455,2.021,0.928,-49.561,91.309,-201.172
-0.369,1.799,0.776,-116.821,14.160,-270.020
-0.332,1.325,0.518,-127.075,-18.127,-276.917
-0.377,0.950,0.355,-107.910,-53.650,-242.126
-0.454,-0.286,0.135,-68.359,-49.988,-213.806
-0.490,-0.899,0.175,54.932,16.235,-148.987
-0.749,-1.737,0.332,76.172,15.564,-135.254
-0.844,-2.259,0.429,23.865,-171.265,-169.189
-0.414,-3.263,1.219,48.340,-242.615,-184.631
-0.034,-3.293,1.610,169.434,-121.948,-131.531
0.458,-2.548,1.735,174.805,-37.598,-89.416
0.592,-2.161,1.635,74.036,21.423,-50.354
0.726,-1.573,1.133,17.822,34.546,-29.663
0.642,-1.279,0.797,-25.146,39.673,40.222
0.308,-0.820,0.599,-18.555,16.968,66.223
0.152,-0.674,0.736,-2.502,-36.682,82.458
-0.031,-0.455,0.995,0.793,-43.457,79.468
-0.068,-0.364,1.007,-4.333,-20.691,65.491
-0.110,-0.180,0.845,-11.475,-7.446,58.289
-0.140,-0.095,0.775,-17.029,-2.563,45.837
-0.215,0.014,0.803,-11.597,-5.615,37.598
-0.217,0.006,0.884,9.033,-4.333,9.766
-0.113,-0.102,1.056,17.822,3.906,-3.662
-0.040,-0.164,1.089,21.240,14.954,-10.742
0.048,-0.207,1.031,7.690,24.597,-6.775
0.057,-0.197,0.982,-2.869,20.569,-3.296
0.029,1.847,1.150,-26.123,33.447,-31.860
-0.011,2.311,1.159,1.587,59.204,-22.766
-0.241,2.829,0.988,-4.944,70.068,-33.752
-0.367,2.529,0.762,-40.405,34.241,-109.436
-0.334,2.220,0.669,-39.856,-0.122,-157.166
-0.197,1.438,0.589,11.780,-35.706,-213.806
-0.156,0.972,0.586,41.321,-25.452,-207.214
-0.178,0.401,0.573,58.716,27.649,-144.287
-0.348,-0.773,0.434,46.814,46.692,-119.324
-0.444,-1.285,0.323,3.296,-27.832,-127.136
-0.663,-1.996,0.492,2.014,-100.464,-138.306
-0.776,-2.138,0.669,90.149,-124.817,-141.052
-0.720,-2.311,0.786,149.170,-73.242,-150.391
-0.414,-2.478,0.792,187.195,2.380,-176.025
0.266,-2.407,0.913,156.433,4.456,-155.640
0.444,-2.093,0.931,72.571,-11.597,-85.693
0.702,-1.559,0.905,46.570,-18.188,-58.289
0.721,-1.368,0.932,8.789,-39.917,-0.854
0.484,-1.064,1.086,-10.803,-52.551,24.841
0.320,-0.936,1.100,-42.542,-42.236,68.237
-0.001,-0.577,0.935,-50.659,-20.325,85.754
-0.139,-0.362,0.804,-54.687,15.686,95.276
-0.257,-0.079,0.659,-48.645,17.395,84.045
-0.242,-0.046,0.710,-21.423,3.418,46.082
-0.160,-0.113,0.943,-3.418,2.808,29.907
-0.126,-0.146,1.032,26.062,17.639,11.841
-0.075,-0.186,1.086,32.837,22.705,8.179
-0.043,-0.222,1.102,28.015,20.752,10.376
0.011,-0.311,1.141,18.250,21.729,15.198
0.035,-0.324,1.138,9.644,27.954,19.104
0.144,1.477,1.197,-29.297,20.752,-30.457
0.157,1.769,1.182,-30.518,12.390,-38.269
0.182,2.068,1.238,-30.518,0.671,-58.167
0.178,2.031,1.312,-30.884,-2.563,-91.980
0.126,1.832,1.249,-40.710,13.489,-89.050
0.004,1.721,1.051,-75.317,50.720,-49.011
-0.442,1.419,0.394,-95.825,44.434,-41.260
-0.632,1.118,0.096,-111.267,-62.683,-85.022
-0.805,-0.126,-0.149,-72.510,-122.559,-112.305
-0.779,-1.009,-0.023,132.202,-78.918,-106.384
-0.658,-2.469,0.259,230.896,7.019,-77.393
-0.552,-2.818,0.313,233.032,-17.334,-77.026
-0.370,-2.903,1.144,147.522,-161.072,-112.488
-0.207,-2.771,1.905,43.396,-278.564,-171.326
0.445,-2.386,2.578,48.645,-156.189,-148.926
0.676,-1.993,2.074,45.593,164.795,-14.709
0.626,-1.192,0.558,32.288,223.877,48.035
0.443,-0.884,0.169,-9.888,88.318,100.769
-0.029,-0.434,0.372,-30.884,-21.851,97.046
-0.229,-0.298,0.654,-31.433,-106.384,70.007
-0.364,-0.152,0.911,-19.043,-81.787,56.824
-0.316,-0.112,0.876,-5.066,-23.621,32.471
-0.186,-0.060,0.773,-1.038,-16.113,22.522
-0.174,-0.031,0.815,11.536,-25.940,13.489
-0.214,-0.003,1.013,16.357,-29.785,11.414
-0.229,-0.033,1.129,21.362,-23.315,7.996
-0.226,-0.158,1.319,19.592,-9.705,7.019
-0.198,-0.232,1.345,1.160,27.710,8.118
-0.064,-0.359,1.288,-13.489,41.626,10.132
-0.003,-0.399,1.228,-35.339,57.251,16.663
-0.071,1.710,0.910,-25.391,-3.906,-53.711
-0.094,1.818,0.823,-16.785,-6.226,-63.538
-0.062,2.004,0.811,-3.662,-7.263,-72.144
-0.087,2.082,0.835,-20.996,-27.832,-95.276
-0.256,2.060,0.738,-52.307,-55.542,-110.413
-0.332,1.876,0.667,-74.707,-104.309,-132.446
-0.410,1.201,0.551,-41.626,-92.896,-130.249
-0.479,0.825,0.528,36.255,-28.381,-112.915
-0.735,0.085,0.358,18.616,-38.940,-115.845
-0.821,-0.415,0.241,-30.701,-183.777,-148.804
-0.784,-1.740,0.613,40.955,-222.046,-166.260
-0.749,-2.320,1.000,249.512,-116.760,-177.063
-0.677,-2.722,1.443,268.005,-62.927,-186.279
-0.418,-2.719,1.572,169.006,-59.631,-232.666
0.351,-2.420,1.596,125.488,-30.029,-226.868
0.884,-1.765,0.558,88.440,137.085,-148.132
1.083,-1.564,0.201,87.280,160.522,-110.657
1.117,-1.406,0.241,53.345,0.977,-28.564
0.672,-1.142,1.037,25.269,-84.290,9.827
0.344,-0.992,1.294,-11.108,-83.557,75.073
-0.211,-0.518,1.074,-19.409,-38.696,95.276
-0.360,-0.284,0.869,-21.057,6.226,89.416
-0.366,-0.088,0.789,-13.428,8.789,69.885
-0.297,-0.110,0.872,15.564,21.973,36.194
-0.162,-0.219,1.041,27.405,33.020,27.832
-0.106,-0.269,1.089,30.029,42.358,28.625
-0.033,-0.333,1.157,22.949,42.236,35.339
-0.010,-0.356,1.155,7.080,53.040,50.110
0.041,-0.368,1.032,5.005,66.956,55.237
0.091,-0.359,0.933,7.141,93.750,57.129
0.282,1.433,1.306,-32.166,-3.967,-11.475
0.224,1.756,1.305,-69.397,1.221,2.380
0.017,2.296,1.048,-91.553,-0.305,-2.441
-0.195,2.326,0.775,-104.553,-26.550,-48.767
-0.241,2.213,0.698,-57.373,-37.781,-101.929
-0.235,1.868,0.539,-32.959,-31.616,-120.544
-0.250,1.634,0.398,-31.128,-44.128,-146.606
-0.424,0.938,0.064,-41.138,-75.195,-153.809
-0.569,0.422,-0.002,5.798,-126.526,-151.428
-0.714,-1.071,0.245,86.548,-94.238,-147.827
-0.648,-1.889,0.363,219.971,11.047,-142.944
-0.615,-2.846,0.617,204.041,-33.813,-167.114
-0.628,-3.025,0.936,113.281,-215.332,-259.583
-0.049,-3.089,1.655,108.704,-211.060,-284.424
0.432,-2.835,1.921,112.549,-53.589,-240.906
1.311,-2.121,1.668,68.970,16.907,-195.374
1.561,-1.860,1.193,-17.639,79.224,-62.988
1.187,-1.414,0.549,-31.433,62.317,18.982
0.658,-1.127,0.591,-47.180,-30.334,135.620
-0.252,-0.614,0.850,-62.012,-65.918,150.391
-0.455,-0.414,0.831,-76.904,-76.416,143.799
-0.491,-0.091,0.610,-78.003,-45.349,105.896
-0.460,0.008,0.567,-44.067,-28.687,66.040
-0.371,0.017,0.706,-25.452,-31.555,47.058
-0.311,-0.035,0.820,4.883,-25.818,17.700
-0.219,-0.129,0.971,15.320,-13.123,10.376
-0.172,-0.171,1.003,23.010,3.113,8.118
-0.069,-0.248,1.022,32.532,33.752,17.334
-0.033,-0.270,1.021,34.607,42.725,25.024
-0.001,-0.271,1.010,26.855,47.668,34.546
0.130,1.547,1.088,-9.216,10.864,-7.080
0.079,1.731,1.103,-8.850,14.038,-10.620
-0.022,2.014,1.234,-6.348,14.160,-16.663
-0.052,2.081,1.316,-7.507,26.123,-37.048
-0.178,2.214,1.105,-23.560,41.443,-41.565
-0.340,2.258,0.738,-64.575,39.734,-58.533
-0.564,1.798,-0.004,-54.138,13.550,-88.684
-0.528,1.158,-0.041,73.120,-10.437,-158.325
-0.217,-0.420,0.487,137.329,22.583,-162.659
-0.195,-1.054,0.555,76.172,63.171,-91.125
-0.680,-1.969,0.087,-4.578,-2.808,-75.134
-0.794,-2.402,0.106,29.053,-183.594,-182.007
-0.402,-3.139,0.871,116.577,-205.994,-241.333
-0.123,-3.192,1.393,165.527,-208.252,-271.973
0.557,-2.737,2.442,122.620,-188.110,-248.901
0.964,-2.400,2.338,38.391,45.593,-130.432
1.366,-1.732,0.725,16.174,164.246,-50.415
1.154,-1.401,0.105,-23.804,99.060,84.106
0.238,-0.856,0.460,-44.434,-26.672,119.629
-0.169,-0.655,0.899,-66.895,-121.643,135.925
-0.507,-0.348,1.021,-62.988,-74.097,131.104
-0.519,-0.187,0.847,-41.687,17.212,113.281
-0.475,0.083,0.632,-30.701,25.146,98.877
-0.434,0.119,0.661,-2.808,5.188,59.814
-0.302,0.010,0.900,11.353,-4.822,41.077
-0.241,-0.075,1.036,30.273,-1.770,21.301
-0.114,-0.220,1.225,31.677,12.817,20.630
-0.060,-0.250,1.225,13.977,49.866,31.555
0.010,-0.281,1.060,0.793,59.143,35.217
0.050,-0.312,0.969,-15.808,59.204,31.494
-0.028,2.214,0.766,-50.415,0.061,15.198
-0.152,2.434,0.737,-25.635,7.507,-0.732
-0.181,2.479,0.735,-1.099,0.244,-23.804
-0.138,2.365,0.766,29.541,-23.437,-68.970
-0.119,1.977,0.804,17.578,-35.522,-79.590
-0.173,1.739,0.733,-41.504,-42.969,-63.110
-0.344,1.038,0.342,-56.641,-35.828,-44.250
-0.369,0.480,0.202,17.700,24.536,-35.706
-0.145,-0.740,0.155,85.815,70.129,-52.246
-0.179,-1.118,0.133,100.403,4.517,-85.266
-0.666,-1.679,0.200,62.317,-114.929,-109.070
-0.769,-2.130,0.420,124.573,-242.676,-180.725
-0.608,-2.873,1.281,184.875,-248.657,-207.764
-0.524,-2.835,1.969,181.396,-281.250,-222.107
-0.100,-2.229,3.077,149.353,-214.478,-210.876
0.341,-1.952,2.729,113.586,151.978,-155.334
1.123,-1.586,0.590,103.943,289.612,-102.844
1.100,-1.332,-0.157,58.960,166.382,33.936
0.297,-0.725,0.297,28.259,-8.850,77.332
-0.146,-0.510,0.894,-2.747,-153.503,85.571
-0.488,-0.362,1.202,-1.038,-101.013,69.763
-0.405,-0.357,1.004,-2.136,14.465,47.424
-0.222,-0.265,0.706,-9.033,27.344,48.401
-0.220,-0.185,0.723,-12.573,10.010,54.993
-0.250,-0.112,0.919,-6.104,5.981,51.941
-0.239,-0.140,1.016,10.864,25.391,42.297
-0.149,-0.236,1.106,16.907,42.908,39.429
-0.075,-0.252,1.085,24.902,75.745,37.537
0.061,-0.263,0.977,24.780,80.322,36.316
0.106,-0.303,0.957,6.042,50.293,28.870
0.324,1.146,1.178,-31.189,-5.859,-11.047
0.304,1.302,1.193,-50.964,3.662,0.977
0.269,1.666,1.207,-66.284,-0.671,1.892
0.218,1.798,1.222,-72.876,-19.043,-11.108
0.042,1.888,1.208,-68.237,-23.132,-22.156
-0.047,1.905,1.118,-77.454,-15.808,-46.082
