aX,aY,aZ,gX,gY,gZ
0.412,0.302,-0.788,-19.043,160.461,69.092
0.362,0.300,-0.853,-23.132,154.114,67.017
0.341,0.292,-0.908,-28.015,136.047,62.927
0.296,0.305,-0.993,-28.748,125.427,60.486
0.283,0.320,-0.998,-31.433,103.271,52.307
0.279,0.344,-0.979,-35.034,92.468,48.523
0.276,0.346,-0.983,-42.236,77.087,41.870
0.254,0.327,-1.022,-43.091,72.144,38.208
0.246,0.318,-1.039,-37.720,63.660,31.433
0.245,0.318,-1.041,-33.203,59.937,28.931
0.245,0.323,-1.033,-24.780,55.481,24.292
0.250,0.330,-1.020,-23.010,55.115,21.484
0.252,0.329,-1.027,-23.437,54.016,15.015
0.244,0.316,-1.061,-25.879,51.025,14.160
0.232,0.308,-1.078,-29.297,46.387,14.648
0.222,0.291,-1.100,-27.283,35.767,12.634
0.231,0.289,-1.090,-21.362,31.616,9.766
0.245,0.298,-1.048,-13.611,25.818,5.737
0.247,0.302,-1.036,-14.526,23.804,4.883
0.248,0.293,-1.041,-20.203,21.179,3.357
0.247,0.282,-1.056,-22.461,19.714,2.808
0.245,0.270,-1.071,-21.057,16.052,2.502
0.248,0.259,-1.080,-16.907,14.465,2.686
0.252,0.265,-1.071,-8.301,13.855,3.113
0.255,0.280,-1.052,-6.592,14.343,3.113
0.256,0.284,-1.048,-9.888,13.855,4.028
0.710,0.047,-0.333,63.477,273.865,104.248
0.631,0.114,-0.450,57.678,268.188,113.281
0.596,0.149,-0.492,43.091,247.986,126.160
0.518,0.217,-0.590,33.386,233.887,130.066
0.478,0.255,-0.633,14.648,197.815,130.310
0.419,0.322,-0.682,8.057,179.626,125.366
0.403,0.348,-0.692,-3.296,146.606,112.549
0.388,0.387,-0.695,-10.254,131.287,106.934
0.391,0.396,-0.703,-27.222,107.178,96.924
0.395,0.392,-0.734,-35.217,99.487,92.712
0.393,0.382,-0.757,-45.898,90.210,86.426
0.393,0.357,-0.829,-47.424,87.769,85.571
0.382,0.360,-0.871,-41.321,88.379,87.219
0.319,0.408,-0.918,-35.522,89.844,86.243
0.280,0.442,-0.919,-29.968,85.937,77.454
0.226,0.507,-0.890,-33.569,78.369,70.679
0.213,0.524,-0.877,-48.645,58.472,57.007
0.197,0.523,-0.886,-54.199,51.147,50.598
0.190,0.516,-0.898,-56.519,47.058,43.945
0.186,0.504,-0.895,-57.190,44.434,30.579
0.192,0.489,-0.887,-58.838,43.457,24.902
0.207,0.468,-0.891,-64.331,41.321,16.724
0.208,0.420,-0.958,-63.110,41.199,12.207
0.210,0.401,-1.008,-52.734,44.983,7.629
0.219,0.390,-1.079,-47.180,45.532,6.592
0.221,0.391,-1.106,-38.635,42.358,3.662
0.213,0.406,-1.163,-34.363,39.612,2.502
0.209,0.419,-1.189,-24.414,33.813,-1.526
0.212,0.445,-1.220,-20.691,30.151,-4.272
0.216,0.454,-1.228,-16.785,19.714,-10.315
0.655,-0.111,0.412,6.714,232.666,55.969
0.650,-0.063,0.328,15.747,235.840,56.763
0.652,-0.041,0.284,16.418,232.239,52.490
0.670,-0.035,0.192,11.658,226.379,51.208
0.681,-0.046,0.135,1.343,212.219,50.476
0.711,-0.046,0.038,-0.671,206.116,50.964
0.733,-0.037,0.002,0.061,201.111,55.298
0.753,-0.030,-0.075,3.601,204.163,60.059
0.751,-0.030,-0.126,10.193,210.327,65.125
0.754,0.007,-0.227,26.611,222.229,75.439
0.758,0.046,-0.258,29.297,223.999,81.665
0.756,0.080,-0.287,19.043,220.886,96.069
0.706,0.110,-0.399,14.832,219.666,102.112
0.672,0.126,-0.469,17.883,214.294,108.459
0.613,0.193,-0.561,21.118,206.543,109.253
0.587,0.229,-0.583,25.818,185.303,107.849
0.548,0.289,-0.603,28.381,175.232,106.018
0.532,0.322,-0.604,30.701,156.982,102.295
0.508,0.392,-0.604,27.222,148.315,100.769
0.495,0.425,-0.611,10.132,135.071,97.595
0.441,0.474,-0.659,-0.366,130.554,94.727
0.414,0.489,-0.703,-10.620,125.244,90.393
0.391,0.502,-0.747,-30.701,107.788,79.102
0.363,0.515,-0.810,-39.978,96.313,72.388
0.363,0.508,-0.828,-52.795,74.951,58.105
0.375,0.483,-0.849,-55.420,67.444,52.246
0.386,0.472,-0.855,-55.481,59.692,43.396
0.412,0.458,-0.871,-54.993,58.350,41.199
0.417,0.451,-0.889,-51.636,60.730,40.039
0.404,0.439,-0.943,-48.645,62.134,39.429
0.757,0.013,0.274,11.780,236.328,49.622
0.734,0.008,0.158,6.836,243.286,49.622
0.722,-0.005,0.094,4.395,245.789,51.941
0.711,-0.034,-0.038,8.545,242.065,52.979
0.716,-0.037,-0.102,21.667,231.873,53.040
0.738,-0.035,-0.231,25.208,227.112,51.697
0.752,-0.042,-0.297,28.748,216.187,51.636
0.775,-0.045,-0.372,32.043,210.876,55.298
0.784,-0.029,-0.377,42.053,210.510,67.017
0.745,0.037,-0.397,47.913,216.492,72.754
0.702,0.073,-0.430,53.650,223.999,76.721
0.621,0.125,-0.519,59.021,230.286,80.994
0.587,0.148,-0.554,57.251,225.769,83.069
0.558,0.171,-0.580,48.401,205.627,87.646
0.512,0.221,-0.622,43.823,193.787,89.539
0.495,0.245,-0.641,33.997,172.852,90.149
0.462,0.277,-0.695,26.917,162.903,89.966
0.441,0.298,-0.717,9.094,140.747,91.370
0.383,0.350,-0.750,0.854,130.676,91.064
0.353,0.375,-0.771,-10.437,113.220,85.266
0.314,0.410,-0.812,-13.672,105.103,80.750
0.300,0.427,-0.830,-20.203,93.506,72.205
0.272,0.453,-0.871,-24.902,90.271,67.444
0.267,0.453,-0.897,-34.485,83.069,58.838
0.263,0.447,-0.957,-37.964,78.735,57.007
0.249,0.448,-0.991,-38.269,74.341,51.392
0.224,0.443,-1.054,-37.109,71.411,46.753
0.217,0.447,-1.071,-37.109,65.430,42.114
0.219,0.452,-1.075,-39.673,50.842,30.945
0.239,0.455,-1.072,-41.260,45.776,24.414
0.543,0.342,-0.733,-7.507,109.741,65.979
0.539,0.349,-0.732,-23.254,98.022,64.575
0.509,0.349,-0.760,-26.733,96.497,63.721
0.493,0.354,-0.770,-23.865,96.741,60.181
0.469,0.371,-0.758,-21.912,96.619,57.251
0.462,0.375,-0.754,-25.269,93.628,52.795
0.438,0.364,-0.788,-27.893,92.346,51.880
0.418,0.360,-0.812,-25.940,91.492,50.598
0.379,0.373,-0.845,-22.827,91.309,49.072
0.363,0.382,-0.861,-21.240,89.905,46.753
0.349,0.368,-0.896,-25.391,79.224,41.443
0.357,0.351,-0.906,-28.503,71.228,39.368
0.366,0.338,-0.910,-30.273,60.425,37.720
0.361,0.327,-0.927,-28.381,59.265,37.170
0.338,0.329,-0.946,-22.156,57.434,36.072
0.328,0.336,-0.946,-19.836,55.237,36.072
0.319,0.346,-0.947,-18.311,51.514,35.950
0.300,0.360,-0.959,-19.592,49.988,35.645
0.292,0.363,-0.973,-26.978,45.654,35.278
0.269,0.370,-1.021,-30.579,44.006,34.424
0.255,0.369,-1.044,-26.733,43.335,26.917
0.243,0.364,-1.065,-20.325,41.626,24.475
0.237,0.377,-1.050,-15.442,33.020,23.132
0.226,0.392,-1.031,-16.479,29.968,20.569
0.220,0.393,-1.032,-18.250,23.560,15.808
0.212,0.387,-1.035,-18.555,19.531,13.306
0.216,0.377,-1.038,-17.212,12.268,7.751
0.231,0.361,-1.028,-15.808,9.338,6.226
0.237,0.359,-1.020,-13.672,7.507,4.456
0.226,0.360,-1.022,-13.794,7.935,3.662
0.668,0.129,-0.476,29.053,203.674,79.895
0.652,0.150,-0.503,30.457,192.871,81.604
0.616,0.203,-0.545,28.503,186.462,82.520
0.575,0.252,-0.587,21.851,175.293,84.778
0.551,0.268,-0.618,18.738,170.715,85.815
0.526,0.283,-0.652,18.860,162.720,86.060
0.476,0.325,-0.706,21.179,158.081,84.839
0.453,0.350,-0.720,21.851,143.250,81.238
0.416,0.399,-0.733,18.616,133.972,79.102
0.404,0.417,-0.747,7.568,116.760,73.608
0.378,0.443,-0.803,0.061,109.131,70.862
0.360,0.451,-0.834,-15.503,92.224,65.430
0.327,0.453,-0.870,-20.996,82.031,62.256
0.321,0.454,-0.872,-23.987,64.209,54.810
0.324,0.462,-0.854,-23.804,58.838,50.659
0.326,0.464,-0.844,-26.855,53.528,44.006
0.328,0.455,-0.848,-30.396,52.185,42.175
0.323,0.442,-0.875,-34.668,53.833,41.321
0.300,0.420,-0.963,-32.715,55.603,40.955
0.288,0.421,-1.003,-25.513,54.932,39.246
0.263,0.439,-1.039,-22.949,52.002,37.354
0.260,0.447,-1.038,-22.278,42.114,30.762
0.256,0.450,-1.021,-22.461,36.804,27.222
0.256,0.448,-1.014,-22.888,31.921,25.696
0.256,0.437,-1.000,-22.888,23.682,23.560
0.262,0.428,-0.993,-20.447,20.752,21.179
0.277,0.422,-0.964,-12.756,17.029,18.188
0.283,0.426,-0.948,-9.766,17.151,17.883
