aX,aY,aZ,gX,gY,gZ
-0.091,0.944,-0.267,2.686,-2.563,-1.038
-0.090,0.948,-0.261,-0.366,-1.404,-0.671
-0.086,0.952,-0.276,-1.343,-0.549,-0.671
-0.089,0.956,-0.279,-0.854,0.122,-1.770
-0.087,0.949,-0.284,-0.427,0.427,-3.174
-0.082,0.942,-0.285,-0.488,0.122,-3.113
-0.084,0.946,-0.276,-1.282,-0.183,-1.770
-0.089,0.949,-0.281,-1.465,0.488,-2.197
-0.089,0.943,-0.289,-0.427,0.916,-3.662
-0.084,0.938,-0.288,0.671,0.793,-4.395
-0.082,0.936,-0.289,0.244,0.549,-3.540
-0.084,0.938,-0.296,-0.305,-0.061,-2.014
-0.133,1.011,-0.273,-4.822,12.512,1.587
-0.109,1.000,-0.280,-3.601,11.536,0.244
-0.103,0.999,-0.270,1.587,8.850,-3.845
-0.074,0.976,-0.234,3.601,7.202,-6.226
-0.057,0.959,-0.219,4.944,7.996,-8.179
-0.059,0.943,-0.223,5.005,9.583,-7.141
-0.079,0.941,-0.236,5.371,12.207,-3.357
-0.130,0.956,-0.253,4.944,12.268,-1.770
-0.145,0.966,-0.268,3.906,9.216,-1.160
-0.177,0.976,-0.296,6.104,7.507,-2.991
-0.181,0.971,-0.296,9.888,6.104,-6.042
-0.167,0.974,-0.280,15.503,3.601,-8.728
-0.169,0.986,-0.274,15.625,1.404,-7.446
-0.175,1.000,-0.258,13.733,-2.380,-6.836
-0.165,1.011,-0.240,11.902,-2.686,-8.423
-0.141,1.006,-0.240,8.484,-2.441,-8.423
-0.116,1.017,-0.244,6.592,-3.601,-4.761
-0.128,1.041,-0.241,6.104,-5.981,-2.808
-0.130,1.044,-0.224,8.240,-5.493,-6.775
-0.113,1.028,-0.206,6.775,-4.578,-10.315
-0.083,1.017,-0.190,3.113,-4.272,-8.057
-0.079,1.025,-0.182,-2.869,-2.563,-3.113
-0.080,1.021,-0.190,-4.333,-0.732,-2.930
-0.081,1.005,-0.204,-4.395,1.953,-3.540
-0.098,0.981,-0.225,-3.296,2.563,-3.845
-0.105,0.973,-0.229,-0.244,2.258,-5.005
-0.110,0.967,-0.201,0.366,1.160,-4.700
-0.109,0.968,-0.189,-2.930,0.122,-3.235
-0.101,0.956,-0.208,-4.272,0.427,-2.991
