aX,aY,aZ,gX,gY,gZ
-0.643,-0.175,0.900,-1.282,122.070,78.918
-0.521,-0.181,0.968,-20.020,151.306,78.735
-0.489,-0.187,0.995,-72.266,221.619,74.646
-0.436,-0.262,1.001,-96.863,261.475,69.275
-0.396,-0.333,0.964,-135.864,332.703,68.359
-0.311,-0.424,0.996,-149.841,360.718,72.510
-0.255,-0.452,1.070,-166.931,425.110,73.669
-0.194,-0.454,1.181,-174.988,463.440,68.909
-0.173,-0.453,1.139,-179.199,525.146,37.476
-0.037,-0.463,0.696,-173.584,522.522,22.888
0.099,-0.421,0.443,-139.893,416.992,17.700
0.416,-0.189,0.358,-113.586,343.750,16.785
0.531,-0.073,0.471,-78.796,256.653,2.686
0.629,0.073,0.526,-77.209,243.164,-6.958
0.643,0.090,0.444,-78.430,206.909,-28.687
0.670,0.048,0.214,-70.801,169.556,-35.522
0.709,0.017,0.161,-55.664,120.239,-36.804
0.821,0.023,0.318,-20.630,13.245,-23.071
0.840,0.054,0.438,-8.728,-27.649,-14.954
0.245,-0.110,0.683,-111.633,418.884,-78.064
0.455,-0.058,0.552,-109.863,400.207,-85.205
0.525,-0.048,0.390,-92.102,335.693,-94.177
0.738,-0.021,0.102,-68.115,283.875,-96.130
0.851,0.009,0.091,-23.804,172.241,-86.853
1.005,0.052,0.192,-13.245,125.549,-77.393
1.055,0.040,0.226,-10.254,47.424,-52.795
1.094,-0.022,0.157,-8.301,5.676,-36.316
1.094,-0.048,0.154,13.977,-98.083,2.502
1.095,-0.059,0.323,31.311,-146.545,23.010
1.010,-0.022,0.359,47.974,-186.340,42.297
0.674,0.027,0.346,82.825,-269.409,54.749
0.483,-0.009,0.363,100.891,-323.975,47.729
0.294,-0.077,0.400,130.737,-457.153,38.025
-0.119,-0.193,0.584,141.602,-527.832,39.490
-0.335,-0.239,0.715,169.678,-639.954,30.273
-0.601,-0.262,1.072,184.326,-666.077,14.099
-0.623,-0.211,1.324,178.955,-632.690,-42.053
-0.410,-0.169,1.682,152.527,-575.928,-72.144
-0.271,-0.204,1.735,72.937,-445.068,-82.825
-0.219,-0.301,1.713,35.400,-372.559,-63.843
-0.303,-0.392,1.586,-8.118,-189.270,-21.484
-0.536,-0.546,1.145,-10.437,-102.295,-0.916
-0.635,-0.543,0.965,7.812,13.062,41.687
-0.683,-0.386,0.851,17.944,48.157,59.021
-0.655,-0.290,0.913,18.127,104.004,84.412
-0.604,-0.177,1.054,4.272,137.573,92.651
-0.596,-0.187,1.039,-31.860,220.947,98.816
-0.581,-0.199,0.991,-48.096,261.047,98.022
-0.565,-0.199,1.039,-78.979,341.125,79.773
0.433,-0.038,0.455,101.624,-367.981,49.988
0.080,-0.089,0.602,117.371,-421.326,49.011
-0.078,-0.122,0.709,126.038,-520.386,42.969
-0.306,-0.177,0.950,123.901,-555.481,39.429
-0.399,-0.170,1.056,108.093,-583.740,28.015
-0.544,-0.135,1.243,97.290,-576.721,12.573
-0.565,-0.167,1.327,70.374,-517.212,-31.189
-0.512,-0.281,1.394,54.565,-470.581,-40.283
-0.499,-0.307,1.378,20.691,-365.112,-26.367
-0.517,-0.324,1.240,6.287,-305.237,-14.771
-0.556,-0.340,1.116,-3.357,-175.781,5.005
-0.693,-0.352,0.824,4.944,-114.685,17.822
