aX,aY,aZ,gX,gY,gZ
-0.028,-1.035,0.462,65.796,19.165,-49.927
-0.012,-1.034,0.448,64.087,22.522,-37.720
0.068,-0.115,0.755,100.220,13.184,6.042
0.063,-0.128,0.779,113.220,2.258,0.732
0.081,-0.203,0.817,112.671,-1.709,-2.197
0.072,-0.223,0.811,107.788,0.061,-6.287
0.000,-0.206,0.775,104.736,4.395,-10.681
-0.028,-0.198,0.748,92.834,2.686,-26.733
-0.026,-0.274,0.688,86.609,-1.404,-37.476
0.008,-0.343,0.664,82.031,-6.348,-51.697
0.061,-0.432,0.616,84.106,-5.493,-51.514
0.067,-0.461,0.597,92.957,-0.549,-39.124
0.022,-0.488,0.582,98.511,2.686,-30.701
-0.013,-0.488,0.578,111.206,13.123,-24.292
-0.021,-0.542,0.554,112.854,15.686,-25.818
-0.010,-0.591,0.529,106.445,10.132,-25.574
0.018,-0.691,0.508,103.394,6.104,-21.240
0.038,-0.716,0.534,104.858,13.062,-10.193
-0.003,-0.730,0.518,110.657,25.574,-8.118
-0.043,-0.729,0.476,119.019,39.124,-15.015
-0.079,-0.738,0.462,115.479,34.424,-22.705
-0.063,-0.766,0.479,96.497,16.968,-37.781
-0.020,-0.828,0.509,86.365,11.414,-42.908
-0.029,-0.860,0.494,76.294,10.620,-52.979
-0.038,-0.943,0.453,75.378,8.362,-57.373
-0.017,-0.975,0.484,73.547,1.404,-57.068
0.026,-1.010,0.569,72.144,5.432,-52.063
0.034,-1.017,0.566,70.007,13.428,-44.922
0.010,-1.010,0.523,64.514,24.414,-28.931
-0.016,-0.998,0.515,63.110,26.611,-23.499
-0.031,-0.978,0.501,60.913,26.611,-20.996
-0.017,-0.967,0.499,58.716,23.437,-20.447
-0.017,-0.446,0.630,109.680,26.367,-26.428
0.007,-0.538,0.573,113.159,23.010,-29.358
0.034,-0.599,0.576,113.586,12.512,-32.654
0.105,-0.708,0.567,111.572,10.071,-32.104
0.120,-0.739,0.550,112.061,10.986,-24.719
0.097,-0.752,0.544,114.929,12.695,-19.226
0.072,-0.741,0.557,117.493,17.090,-12.512
0.026,-0.723,0.576,114.807,18.555,-13.916
0.010,-0.724,0.575,101.501,16.357,-23.071
-0.010,-0.732,0.586,94.177,15.320,-27.893
-0.017,-0.737,0.594,83.069,20.020,-34.424
-0.046,-0.732,0.601,78.735,24.048,-37.048
-0.060,-0.740,0.584,68.909,27.893,-44.128
-0.059,-0.764,0.538,63.965,25.269,-47.791
-0.047,-0.789,0.536,60.364,20.142,-53.040
-0.026,-0.868,0.555,60.791,20.081,-52.673
-0.021,-0.893,0.568,62.195,24.475,-46.692
-0.017,-0.907,0.569,61.523,27.100,-43.701
-0.016,-0.917,0.576,54.749,27.649,-41.443
-0.002,-0.959,0.600,49.438,26.550,-40.405
0.018,-0.972,0.604,39.368,27.771,-32.654
0.069,-0.970,0.581,35.461,31.189,-26.001
0.083,-0.967,0.557,28.931,36.438,-10.010
0.072,-0.958,0.503,26.550,36.072,-3.540
0.065,-0.947,0.490,24.048,28.564,0.916
0.082,-0.925,0.507,22.400,22.644,0.610
0.088,-0.913,0.521,17.273,13.000,2.014
0.065,-0.895,0.531,14.587,10.010,2.869
0.055,-0.890,0.538,12.146,6.958,2.869
0.056,-0.882,0.558,8.728,1.709,1.709
-0.033,-0.225,0.703,37.476,-27.161,-57.922
0.069,-0.438,0.653,38.025,-35.034,-65.918
0.112,-0.519,0.654,71.289,-22.766,-51.086
0.125,-0.561,0.704,92.163,-7.629,-35.156
0.101,-0.544,0.712,119.812,23.499,-7.019
0.032,-0.514,0.669,124.939,32.532,1.526
0.012,-0.516,0.635,123.779,36.438,2.625
0.029,-0.553,0.577,121.765,34.607,-2.441
0.045,-0.573,0.575,117.432,29.175,-11.414
0.054,-0.597,0.602,111.633,27.466,-15.015
0.040,-0.610,0.598,93.262,23.071,-24.597
0.021,-0.655,0.565,84.900,18.555,-30.945
0.022,-0.686,0.570,74.890,6.531,-42.786
0.036,-0.754,0.611,72.571,3.967,-46.997
0.043,-0.782,0.600,70.801,7.507,-47.668
0.030,-0.829,0.572,71.289,7.568,-46.692
0.022,-0.860,0.602,72.021,2.563,-49.927
0.045,-0.920,0.708,68.970,1.160,-51.880
0.070,-0.933,0.745,56.091,5.493,-46.753
0.088,-0.923,0.724,48.828,10.071,-40.222
0.082,-0.911,0.689,40.955,17.639,-28.748
0.073,-0.897,0.652,40.344,20.081,-24.963
0.071,-0.889,0.648,39.490,23.315,-17.578
0.070,-0.859,0.641,37.170,24.353,-13.794
0.072,-0.840,0.636,29.297,23.743,-8.972
0.069,-0.826,0.611,24.780,21.423,-8.240
0.070,-0.828,0.614,15.991,14.038,-7.935
0.070,-0.836,0.621,11.658,10.620,-7.690
0.064,-0.833,0.610,8.545,7.629,-7.568
0.058,-0.823,0.606,10.071,3.601,-7.812
0.081,0.071,1.060,91.431,11.719,1.648
0.087,0.047,1.058,93.750,12.146,-1.221
0.094,-0.031,1.010,87.830,7.507,-5.493
0.115,-0.095,0.976,85.754,-2.380,-15.198
0.184,-0.255,0.935,94.482,-3.479,-15.747
0.216,-0.315,0.958,118.835,5.737,-1.709
0.217,-0.316,1.042,120.483,13.062,8.362
0.178,-0.289,1.029,93.140,17.090,14.648
0.083,-0.266,0.902,77.942,12.146,8.606
0.055,-0.273,0.848,68.665,-1.892,-10.376
0.054,-0.315,0.795,72.693,-7.263,-17.639
0.080,-0.346,0.803,84.351,-10.010,-20.508
0.113,-0.389,0.827,88.074,-6.348,-15.991
0.101,-0.400,0.803,94.421,7.629,-4.028
0.053,-0.384,0.738,99.487,14.587,-0.305
0.023,-0.369,0.725,103.821,26.245,-3.296
0.010,-0.414,0.699,97.961,27.710,-10.193
0.014,-0.458,0.670,78.979,19.104,-26.062
0.013,-0.528,0.628,73.792,15.564,-33.203
0.005,-0.566,0.613,72.266,20.325,-42.908
-0.008,-0.657,0.557,72.144,23.437,-45.044
-0.000,-0.692,0.549,71.106,21.851,-44.922
0.012,-0.737,0.565,70.984,23.315,-44.678
0.005,-0.754,0.545,71.472,34.058,-44.739
-0.022,-0.787,0.496,70.251,36.011,-46.326
-0.018,-0.801,0.490,62.561,29.724,-55.237
0.039,-0.839,0.509,57.922,25.085,-59.509
0.065,-0.867,0.524,49.316,18.311,-56.702
0.070,-0.903,0.544,46.570,17.761,-52.002
0.067,-0.905,0.558,45.837,20.020,-44.617
-0.052,-0.092,0.810,127.014,-21.423,-9.399
-0.004,-0.253,0.825,123.840,-43.823,-28.809
0.025,-0.311,0.831,136.169,-32.227,-17.395
0.029,-0.323,0.811,141.663,-20.142,-6.592
-0.002,-0.314,0.782,147.461,1.526,8.057
-0.081,-0.381,0.682,147.278,7.019,9.521
-0.111,-0.430,0.636,143.921,9.521,3.052
-0.132,-0.511,0.571,142.822,10.071,-4.211
-0.125,-0.553,0.546,140.076,7.324,-21.729
-0.084,-0.663,0.532,137.634,4.089,-27.771
-0.058,-0.716,0.546,134.155,2.075,-29.846
-0.034,-0.780,0.570,125.977,7.690,-23.376
-0.056,-0.784,0.554,123.901,15.930,-18.494
-0.109,-0.778,0.480,126.892,32.654,-16.418
-0.121,-0.774,0.444,127.502,35.034,-18.677
-0.118,-0.776,0.423,120.483,27.466,-30.762
-0.076,-0.814,0.498,112.976,21.484,-39.429
-0.045,-0.832,0.554,88.074,16.418,-50.354
-0.012,-0.872,0.537,73.730,16.968,-49.683
-0.018,-0.890,0.478,59.082,19.043,-39.673
-0.043,-0.909,0.425,60.852,20.325,-33.997
-0.043,-0.907,0.461,67.810,25.208,-25.940
-0.024,-0.896,0.534,66.528,29.297,-22.522
-0.020,-0.878,0.531,53.772,33.142,-15.503
-0.031,-0.845,0.487,46.204,31.555,-13.977
-0.035,-0.847,0.468,33.264,22.705,-15.991
-0.037,-0.874,0.466,28.137,16.968,-18.127
-0.030,-0.884,0.479,21.057,6.653,-21.118
-0.020,-0.891,0.524,17.944,2.502,-20.691
