aX,aY,aZ,gX,gY,gZ
0.972,0.117,-0.065,-12.512,11.230,12.634
0.947,0.141,-0.051,-7.629,13.489,9.216
0.938,0.137,-0.044,-3.906,15.503,3.784
0.944,0.103,-0.064,-4.333,18.127,-2.380
0.939,0.099,-0.078,-6.897,18.005,-0.732
1.014,-0.005,0.225,-23.376,65.491,36.987
1.022,0.009,0.229,-29.114,47.668,40.955
1.034,0.062,0.243,-29.480,41.931,40.588
1.045,0.069,0.249,-27.161,40.527,37.659
1.059,0.059,0.251,-15.991,53.589,30.396
1.041,0.065,0.228,-11.597,64.941,29.175
1.003,0.082,0.183,-12.329,80.383,24.170
0.961,0.061,0.073,-15.991,78.369,19.714
0.969,0.028,0.041,-25.208,61.523,16.235
0.990,-0.020,0.010,-28.198,53.162,17.090
0.995,-0.026,0.007,-27.527,43.884,17.273
1.011,-0.018,-0.003,-24.353,42.969,15.747
1.018,-0.013,-0.025,-11.475,46.204,12.268
0.999,0.008,-0.086,-4.761,45.105,12.390
0.979,0.018,-0.102,-1.099,26.733,14.160
0.978,0.029,-0.064,-2.319,15.076,13.855
0.998,0.041,-0.017,-4.944,9.277,11.047
1.013,0.080,0.026,-8.728,15.198,9.338
1.006,0.090,0.010,-13.489,21.606,7.324
0.988,0.094,-0.046,-17.334,23.621,4.456
0.985,0.100,-0.059,-15.869,18.982,4.150
0.987,0.120,-0.036,-11.414,8.972,3.784
0.994,0.122,-0.008,-7.324,8.606,2.014
1.006,0.112,0.012,3.235,21.362,-2.686
0.997,0.092,-0.004,5.615,28.503,-2.563
0.977,0.089,-0.023,1.892,29.236,-0.305
0.958,0.074,-0.037,-2.014,24.841,1.160
0.960,0.068,-0.036,-9.155,18.738,7.324
0.942,0.069,-0.049,-11.841,19.165,10.498
0.926,0.069,-0.067,-10.254,22.827,8.118
1.011,-0.040,0.060,11.292,58.594,18.677
1.004,-0.036,0.046,18.433,62.134,12.878
0.988,-0.028,0.050,15.381,60.608,13.794
0.975,-0.020,0.055,2.075,56.641,17.273
0.959,-0.008,0.012,-3.967,53.589,18.433
0.954,0.002,-0.013,-6.836,48.035,19.775
0.947,0.025,-0.001,-2.808,37.537,21.240
0.942,0.034,0.012,0.488,36.560,20.081
0.938,0.047,0.026,1.282,39.551,15.503
0.927,0.069,0.016,-1.648,42.114,12.329
0.924,0.059,-0.023,-5.859,41.870,9.216
0.921,0.057,-0.096,-4.272,37.292,10.437
0.918,0.072,-0.099,3.967,23.865,8.606
0.941,0.091,-0.017,8.118,20.142,3.967
0.957,0.094,0.018,8.606,26.794,-6.409
0.977,0.073,-0.019,3.967,31.616,-9.033
0.977,0.052,-0.067,-0.549,33.447,-9.338
