aX,aY,aZ,gX,gY,gZ
0.151,-0.164,0.937,-67.749,6.897,8.972
0.133,-0.270,0.631,-73.914,10.437,4.822
0.151,-0.321,0.437,-73.792,23.682,3.418
0.143,-0.248,-0.212,-59.509,48.584,11.230
0.054,-0.081,-0.820,-1.343,142.090,34.973
-0.194,0.460,-2.755,22.949,153.198,47.485
0.117,0.166,0.980,9.033,-0.977,0.305
0.117,0.167,0.989,9.277,-0.671,-0.610
0.118,0.163,0.999,7.874,0.244,-0.610
0.117,0.156,0.995,6.104,1.282,0.732
0.115,0.157,0.980,3.296,2.686,3.418
0.113,0.169,0.959,2.563,2.747,4.028
0.116,0.170,0.952,2.563,2.380,3.052
0.119,0.163,0.947,3.296,1.831,2.991
0.109,0.162,0.956,4.333,1.221,5.127
0.104,0.165,0.956,4.822,1.587,6.104
0.104,0.173,0.952,6.226,1.160,6.836
0.105,0.174,0.958,7.141,-0.305,6.775
0.100,0.171,0.973,8.911,-3.967,5.066
0.100,0.171,0.980,10.498,-5.676,3.052
0.104,0.172,0.992,13.245,-9.705,1.160
0.108,0.171,1.024,13.916,-11.475,1.953
0.104,0.163,1.047,14.526,-12.573,4.517
0.103,0.156,1.056,14.343,-12.024,6.409
0.105,0.141,1.073,13.916,-12.817,7.080
0.109,0.136,1.081,13.794,-16.785,6.836
0.114,0.117,1.095,13.672,-19.470,6.348
0.112,0.105,1.108,12.878,-26.062,5.981
0.107,0.080,1.151,12.329,-29.419,6.470
0.106,0.065,1.170,10.498,-33.203,9.583
0.108,0.036,1.184,9.521,-32.227,11.719
0.107,0.030,1.180,10.986,-24.536,16.174
0.099,0.037,1.160,13.000,-19.897,18.372
0.090,0.043,1.145,14.771,-12.085,22.278
0.073,0.046,1.092,13.794,-9.216,23.621
0.068,0.050,1.058,8.911,-8.789,25.574
0.204,0.248,0.960,15.747,-3.174,-7.263
0.203,0.244,0.956,15.320,-3.723,-7.446
0.207,0.228,0.946,15.137,-5.005,-7.446
0.209,0.220,0.954,14.771,-7.935,-6.348
0.207,0.202,0.979,14.282,-8.179,-5.493
0.206,0.196,0.983,13.000,-6.042,-3.906
0.200,0.194,0.983,12.634,-4.333,-3.418
0.195,0.194,0.982,12.756,-0.366,-3.418
0.190,0.188,0.978,12.939,1.526,-3.662
0.190,0.187,0.976,12.817,4.944,-4.211
0.196,0.184,0.973,12.268,6.226,-4.150
0.205,0.196,0.970,9.583,6.042,-2.319
0.201,0.205,0.968,7.507,5.432,-1.343
0.195,0.218,0.960,4.333,5.676,-1.221
0.195,0.219,0.952,4.089,6.897,-2.869
0.206,0.211,0.921,4.700,6.592,-3.723
0.215,0.205,0.912,6.775,1.831,-4.211
0.226,0.207,0.940,7.812,-1.160,-3.601
0.226,0.209,0.964,8.484,-2.441,-2.502
0.220,0.214,0.984,8.057,-1.343,-2.258
0.215,0.216,0.980,7.019,-1.221,-2.625
0.211,0.207,0.978,6.470,-2.869,-3.052
0.211,0.199,0.985,6.653,-6.653,-3.662
0.216,0.199,1.003,7.324,-7.324,-2.991
0.218,0.205,1.022,8.545,-5.737,0.122
0.211,0.204,1.030,7.874,-3.052,2.991
0.198,0.192,1.038,7.507,-1.770,3.174
0.196,0.188,1.047,6.653,-0.549,1.404
0.197,0.182,1.062,5.981,-0.122,0.305
0.198,0.176,1.059,3.052,0.122,-1.160
0.113,0.180,0.960,0.366,14.893,2.258
0.112,0.183,0.948,1.953,15.686,2.808
0.118,0.183,0.941,3.967,13.977,2.441
0.123,0.187,0.943,7.935,8.240,1.038
0.129,0.199,0.948,9.216,6.104,-0.427
0.128,0.203,0.939,11.169,3.845,-5.981
0.122,0.191,0.929,12.695,2.930,-9.033
0.123,0.184,0.940,15.137,1.648,-9.033
0.131,0.177,0.974,14.954,2.319,-7.324
0.133,0.174,0.969,11.597,5.249,-3.052
0.136,0.178,0.920,10.010,5.005,-0.610
0.121,0.178,0.906,9.583,-1.770,1.648
0.116,0.175,0.916,11.230,-6.592,0.977
0.125,0.166,0.977,15.991,-15.991,-0.366
0.131,0.162,1.017,17.334,-20.569,2.747
0.124,0.158,1.069,16.663,-19.775,5.005
0.112,0.157,1.080,14.893,-15.503,7.568
0.103,0.156,1.096,13.733,-14.282,7.935
0.107,0.153,1.111,10.437,-15.625,7.385
0.116,0.142,1.152,9.277,-17.395,6.226
0.119,0.137,1.170,7.507,-20.569,4.578
0.117,0.129,1.189,5.310,-21.912,4.517
0.112,0.122,1.193,-1.709,-27.161,3.479
0.102,0.107,1.215,-4.150,-29.663,2.258
0.102,0.102,1.224,-7.324,-27.527,2.441
0.113,0.099,1.201,-9.827,-24.841,4.272
0.109,0.097,1.151,-18.555,-22.522,9.094
0.102,0.093,1.128,-27.771,-21.118,12.024
0.090,0.076,1.078,-30.457,-19.714,13.184
0.079,0.073,1.045,-31.738,-16.785,14.404
0.125,0.273,0.649,-8.301,-10.193,16.785
0.115,0.292,0.661,-3.052,-11.841,13.245
0.117,0.297,0.677,4.944,-19.470,4.456
0.134,0.287,0.707,7.202,-24.170,1.038
0.146,0.275,0.731,9.216,-32.654,-1.526
0.183,0.259,0.821,8.118,-34.912,-0.305
0.191,0.258,0.866,1.526,-31.433,5.615
0.172,0.259,0.878,-0.793,-26.428,7.690
0.153,0.259,0.860,4.456,-18.555,8.911
0.123,0.278,0.866,10.986,-17.029,8.911
0.118,0.290,0.890,23.010,-15.137,7.019
0.128,0.298,0.956,25.879,-13.672,6.042
0.135,0.296,0.985,24.475,-8.179,7.629
0.133,0.293,1.005,21.973,-4.822,9.399
0.124,0.292,0.997,19.531,-2.075,11.414
0.097,0.286,0.975,20.508,-4.456,11.475
0.085,0.277,0.972,25.757,-14.709,8.728
0.089,0.248,1.000,28.809,-20.813,6.714
0.112,0.220,1.069,31.738,-29.968,5.310
0.120,0.208,1.104,31.494,-30.334,6.592
0.114,0.200,1.169,28.564,-22.095,13.184
0.097,0.200,1.187,26.489,-9.033,18.921
0.068,0.202,1.201,26.306,-2.380,20.081
0.066,0.205,1.204,21.423,4.395,19.775
0.078,0.196,1.213,15.564,2.808,16.663
0.086,0.180,1.215,0.549,-7.996,9.521
0.108,0.148,1.198,-6.226,-14.221,6.104
0.115,0.136,1.181,-12.573,-23.987,-0.977
0.116,0.127,1.151,-11.658,-25.696,-2.686
0.115,0.119,1.137,-8.362,-18.799,-2.258
0.144,0.243,0.970,4.272,2.625,5.737
0.138,0.240,0.980,4.395,0.366,5.310
0.135,0.228,1.004,4.639,-0.488,5.005
0.134,0.216,1.010,5.249,-1.099,5.676
0.130,0.203,1.025,5.737,-1.282,6.409
0.128,0.201,1.033,5.859,0.427,7.385
0.128,0.208,1.033,4.883,1.709,8.118
0.124,0.213,1.023,1.160,4.333,10.437
0.112,0.219,0.986,-0.488,4.883,10.925
0.110,0.222,0.967,-0.793,3.113,10.193
0.116,0.233,0.953,0.305,1.892,9.583
0.117,0.239,0.954,2.502,0.854,8.789
0.112,0.241,0.947,3.235,0.610,8.179
0.111,0.238,0.946,4.578,-1.099,7.019
0.116,0.234,0.958,5.310,-1.709,6.897
0.115,0.234,0.964,5.676,-0.549,7.629
0.107,0.236,0.960,5.554,0.244,7.751
0.102,0.236,0.953,5.676,-0.061,6.592
0.101,0.232,0.945,6.165,-1.099,5.432
0.107,0.225,0.966,7.751,-2.136,3.601
0.108,0.224,0.980,8.179,-1.404,3.174
0.107,0.221,0.982,7.019,0.916,2.686
0.108,0.217,0.973,5.676,1.343,2.319
0.118,0.213,0.976,3.845,-0.916,1.160
0.126,0.214,0.986,3.906,-2.014,0.854
0.143,0.221,1.011,4.639,-1.221,1.587
0.147,0.222,1.019,2.319,1.160,3.052
0.153,0.218,1.025,-0.244,1.770,4.761
0.150,0.205,1.025,-4.761,1.770,8.667
0.142,0.188,1.010,-4.822,0.549,10.071
0.199,0.316,0.850,14.465,-8.423,4.883
0.181,0.316,0.873,14.343,-8.667,6.409
0.179,0.309,0.892,13.489,-7.263,7.690
0.182,0.295,0.923,12.817,-5.798,8.484
0.173,0.297,0.928,10.315,-4.211,11.047
0.152,0.303,0.921,9.277,-4.089,11.475
0.148,0.305,0.923,9.277,-4.761,11.108
0.149,0.308,0.946,9.583,-4.761,10.986
0.148,0.311,0.948,9.033,-2.625,11.047
0.145,0.322,0.916,8.667,-1.892,10.681
0.145,0.328,0.896,9.338,-4.395,8.850
0.143,0.329,0.897,11.475,-8.179,7.019
0.134,0.322,0.906,13.000,-9.521,5.859
0.130,0.318,0.908,16.785,-12.390,2.747
0.133,0.315,0.928,18.982,-13.855,1.038
0.138,0.311,0.945,21.790,-14.587,-1.221
0.140,0.300,0.977,21.423,-13.733,-1.404
0.140,0.294,0.988,17.883,-11.047,-1.709
0.143,0.281,0.990,15.625,-9.766,-1.770
0.143,0.275,0.984,12.939,-8.301,-2.197
0.146,0.265,0.959,12.512,-8.057,-3.174
0.147,0.258,0.947,14.099,-9.338,-5.310
0.149,0.244,0.954,15.564,-10.315,-5.615
0.155,0.242,0.963,17.517,-11.230,-4.700
0.161,0.243,0.981,17.578,-10.437,-3.479
0.149,0.251,0.968,16.785,-7.385,-1.953
0.146,0.253,0.961,16.479,-7.019,-1.831
0.143,0.248,0.966,16.418,-9.155,-2.197
0.143,0.244,0.971,16.663,-9.949,-2.441
0.138,0.238,0.974,17.639,-9.155,-2.563
0.034,0.095,0.848,15.381,-17.029,8.789
0.032,0.096,0.874,16.052,-17.944,11.963
0.018,0.098,0.925,16.602,-16.357,14.160
0.014,0.105,0.949,16.174,-12.207,19.348
0.017,0.126,0.992,14.954,-9.583,21.729
0.013,0.139,1.004,12.146,-2.197,25.146
-0.011,0.164,1.004,11.841,1.587,24.963
-0.019,0.171,1.003,13.367,5.371,20.142
-0.012,0.173,1.016,13.611,5.188,16.968
0.001,0.172,1.035,10.193,4.395,12.939
0.023,0.174,1.058,6.104,5.371,11.841
0.025,0.174,1.044,-2.441,7.996,8.667
0.025,0.167,1.003,-4.822,7.568,6.653
0.028,0.163,0.993,-3.845,3.479,3.357
0.035,0.160,1.000,-1.160,1.770,2.197
0.036,0.163,1.009,4.517,0.366,0.916
0.035,0.166,1.017,8.057,-0.122,-0.366
0.035,0.165,1.033,8.362,-0.061,-0.916
0.035,0.161,1.032,6.348,0.122,-1.953
0.032,0.155,1.004,4.944,-0.183,-2.441
0.032,0.151,0.992,4.150,-2.136,-3.601
0.031,0.140,0.994,4.272,-3.296,-3.967
0.029,0.137,0.999,4.517,-3.784,-5.127
0.033,0.135,1.003,4.639,-3.235,-5.798
0.043,0.138,0.998,3.357,-1.221,-6.165
0.047,0.138,0.991,2.136,-0.366,-6.042
0.045,0.136,0.977,0.366,-0.305,-5.371
0.044,0.136,0.976,1.221,-1.343,-5.554
0.048,0.138,0.984,2.197,-1.709,-6.287
0.054,0.143,0.987,3.967,-0.610,-7.324
0.071,0.172,0.900,22.522,-12.451,-2.136
0.052,0.165,0.918,25.330,-13.245,-1.404
0.041,0.169,0.938,31.067,-13.672,-0.977
0.029,0.172,0.990,32.654,-12.512,-1.343
0.025,0.175,1.009,31.555,-6.897,-2.625
0.026,0.180,1.006,29.602,-3.723,-3.723
0.028,0.181,0.964,24.841,-1.648,-5.981
0.031,0.182,0.952,23.254,-3.662,-7.141
0.048,0.182,0.967,21.973,-9.460,-10.193
0.056,0.182,0.978,21.790,-10.254,-13.000
0.069,0.185,0.971,21.912,-8.667,-14.404
0.080,0.182,0.957,21.484,-5.371,-16.174
0.103,0.171,0.938,20.691,-4.333,-15.869
0.112,0.165,0.933,19.287,-2.930,-13.489
0.114,0.158,0.925,19.592,-2.441,-12.024
0.108,0.150,0.923,23.010,-2.014,-10.498
0.098,0.128,0.946,25.513,-1.892,-10.193
0.099,0.119,0.963,29.053,-1.404,-9.766
0.103,0.111,0.993,29.785,-2.014,-9.399
0.091,0.109,1.029,29.297,-4.517,-7.568
0.081,0.110,1.051,28.564,-5.676,-5.798
0.070,0.111,1.080,28.015,-5.920,-5.676
0.066,0.108,1.090,26.428,-7.812,-5.737
0.055,0.096,1.117,25.452,-9.155,-5.798
0.053,0.091,1.134,24.414,-11.719,-6.287
0.053,0.084,1.183,23.743,-13.245,-6.104
0.045,0.078,1.216,21.729,-17.273,-4.822
0.010,0.069,1.292,20.691,-19.165,-5.005
0.000,0.064,1.328,17.944,-21.851,-7.507
0.004,0.056,1.392,15.381,-23.804,-9.155
0.047,0.042,0.965,10.132,2.930,8.606
0.038,0.048,0.969,14.404,3.540,11.597
0.017,0.065,0.979,15.686,4.578,12.390
0.010,0.073,0.980,16.296,7.019,11.902
0.007,0.078,0.982,16.296,7.080,10.986
0.006,0.078,0.982,17.029,5.188,8.789
0.006,0.076,0.990,17.334,4.150,7.690
0.008,0.077,1.003,16.357,2.747,4.944
0.009,0.080,1.026,14.893,3.357,3.113
0.013,0.080,1.025,10.437,5.493,-0.732
0.024,0.078,1.000,8.118,5.127,-2.747
0.028,0.073,0.987,6.042,2.014,-7.141
0.042,0.066,0.973,6.592,0.793,-8.484
0.062,0.066,0.985,9.216,-0.244,-9.155
0.071,0.067,0.993,10.803,1.099,-9.277
0.085,0.065,0.989,10.620,2.380,-9.277
0.090,0.062,0.979,9.399,3.052,-8.789
0.094,0.052,0.979,9.155,2.197,-8.179
0.093,0.050,0.987,10.071,0.427,-6.409
0.092,0.047,0.997,11.169,0.000,-5.798
0.093,0.045,1.002,13.916,-0.732,-4.883
0.092,0.043,1.035,15.320,-0.977,-4.456
0.090,0.043,1.059,17.456,-0.610,-3.235
0.080,0.038,1.087,17.700,0.244,-2.625
0.076,0.035,1.090,17.578,0.671,-2.563
0.076,0.034,1.109,17.334,-0.427,-3.174
0.083,0.028,1.143,15.503,-3.052,-4.883
0.089,0.021,1.157,13.550,-4.211,-5.615
0.104,0.004,1.181,7.874,-6.836,-7.263
0.112,-0.000,1.190,0.610,-10.193,-8.972
0.210,-0.012,0.861,-33.630,-51.758,-9.521
0.220,-0.010,0.894,-33.569,-43.518,-7.751
0.220,0.014,0.924,-35.583,-34.546,-3.662
0.204,0.026,0.915,-38.818,-14.404,6.165
0.171,0.039,0.867,-37.537,-6.470,9.277
0.155,0.053,0.819,-28.015,-0.305,10.071
0.152,0.066,0.806,-13.977,-5.981,5.249
0.159,0.087,0.824,-8.118,-9.644,2.197
0.172,0.095,0.844,-4.456,-13.733,-1.465
0.185,0.107,0.878,-5.798,-15.015,-1.892
0.178,0.109,0.878,-9.888,-13.672,-1.404
0.160,0.115,0.843,-10.681,-12.268,-1.892
0.147,0.134,0.830,-5.127,-11.841,-7.141
0.145,0.139,0.835,5.615,-8.545,-11.475
0.154,0.132,0.857,9.827,-6.409,-12.512
0.159,0.130,0.876,13.367,-4.272,-14.343
0.173,0.127,0.912,13.245,-3.235,-15.686
0.180,0.122,0.918,10.986,-0.244,-14.832
0.178,0.111,0.910,9.705,0.244,-13.489
0.168,0.109,0.905,10.132,-1.282,-16.174
0.158,0.116,0.904,11.963,-2.686,-18.555
0.161,0.117,0.935,16.113,-5.371,-21.606
0.161,0.115,0.955,17.822,-5.554,-24.231
0.171,0.092,0.987,18.372,-3.052,-30.396
0.175,0.087,0.996,16.724,-1.953,-31.006
0.160,0.098,1.003,15.015,-3.174,-29.663
0.150,0.103,1.008,18.555,-4.883,-28.381
0.148,0.101,1.020,20.996,-5.371,-27.466
0.153,0.095,1.026,22.461,-6.958,-24.170
0.167,0.090,1.046,20.874,-8.179,-21.973
0.152,0.076,0.852,9.521,-5.371,-0.366
0.166,0.062,0.838,8.972,2.197,2.930
0.152,0.058,0.814,10.559,14.404,8.728
0.109,0.064,0.805,15.137,17.273,7.996
0.095,0.066,0.823,26.794,15.503,0.061
0.089,0.050,0.884,30.029,9.766,-3.845
0.095,0.031,0.924,27.405,-6.470,-6.836
0.117,-0.003,1.003,22.888,-12.573,-7.019
0.125,-0.013,1.028,14.709,-15.381,-8.484
0.129,-0.018,1.049,12.817,-13.062,-8.423
0.126,-0.015,1.055,14.038,-3.418,-6.653
0.126,-0.018,1.061,16.296,3.174,-5.981
0.134,-0.019,1.061,20.081,17.517,-4.822
0.136,0.023,1.042,19.592,22.888,-5.005
0.140,0.055,1.018,11.230,21.973,-7.324
0.168,0.083,0.986,5.127,15.137,-8.606
0.191,0.079,0.986,-3.479,1.587,-9.155
0.194,0.079,0.982,-2.930,-0.366,-7.080
0.187,0.083,0.977,0.793,1.953,-5.432
0.184,0.082,0.976,11.353,8.972,-2.258
0.185,0.081,0.989,15.625,11.658,-0.977
0.184,0.078,1.004,17.944,14.404,1.221
0.174,0.076,1.031,16.418,14.832,2.136
0.165,0.078,1.031,10.620,12.085,1.282
0.165,0.068,1.019,7.202,7.629,-0.610
0.168,0.055,1.020,2.014,-2.930,-4.639
0.175,0.037,1.028,1.465,-6.165,-6.104
0.177,0.036,1.038,3.418,-7.019,-6.653
0.185,0.047,1.060,4.089,-5.737,-6.165
0.184,0.056,1.055,2.441,-2.441,-5.005
0.207,0.158,0.970,36.926,-10.925,5.981
0.199,0.162,0.977,29.541,-2.930,10.071
0.182,0.160,0.964,25.940,0.488,10.559
0.177,0.148,0.947,18.921,0.061,9.949
0.169,0.126,0.929,15.625,-5.066,9.644
0.170,0.122,0.949,11.841,-16.602,9.521
0.181,0.117,1.029,9.888,-17.700,10.803
0.178,0.123,1.066,2.258,-7.446,16.724
0.137,0.145,1.056,-1.770,0.916,18.616
0.116,0.147,1.022,-5.615,10.742,15.991
0.107,0.144,0.987,-5.676,9.277,13.123
0.111,0.151,1.001,-7.874,0.610,8.057
0.113,0.151,0.998,-13.245,-3.723,4.028
0.128,0.141,0.988,-14.832,-4.089,2.747
0.136,0.140,0.989,-15.625,-0.854,2.991
0.136,0.151,0.971,-14.771,2.075,3.052
0.136,0.163,0.934,-12.268,5.615,2.380
0.135,0.170,0.924,-10.864,5.005,2.319
0.134,0.179,0.918,-5.676,2.441,1.221
0.134,0.199,0.915,-2.014,0.793,0.305
0.136,0.211,0.955,5.493,-3.174,-1.709
0.142,0.212,0.986,5.066,-5.981,-2.136
0.152,0.203,1.025,0.549,-6.653,-1.465
0.148,0.197,1.022,-8.728,-6.287,0.488
0.140,0.190,0.993,-10.193,-6.714,1.221
0.136,0.188,0.994,-5.737,-9.399,1.404
0.122,0.186,1.014,-1.892,-10.010,0.671
0.119,0.190,1.023,3.906,-8.911,-2.075
0.125,0.191,1.040,4.944,-8.179,-3.601
0.141,0.178,1.041,1.343,-7.263,-5.066
