-0.067,0.660,0.549,-27.893,-8.911,16.357
-0.186,0.736,0.478,-26.489,-5.493,16.113
-0.352,0.286,3.059,-61.218,-4.944,36.682
-0.437,0.310,3.098,-81.238,-21.423,37.598
-0.463,0.204,2.992,-95.276,-26.550,27.527
-0.393,0.078,2.811,-144.775,-36.255,3.906
-0.125,-0.204,2.348,-166.809,-29.663,-4.333
0.031,-0.305,2.077,-204.407,8.118,-5.859
0.275,-0.401,1.457,-221.924,22.705,0.427
0.372,-0.421,1.165,-238.159,21.057,17.334
0.512,-0.384,0.753,-234.863,7.812,25.635
0.519,-0.307,0.620,-221.863,-30.029,35.950
0.426,-0.187,0.469,-214.600,-42.175,33.997
0.409,-0.181,0.424,-187.073,-35.889,20.447
0.365,-0.156,0.310,-166.321,-33.386,11.780
0.298,-0.141,0.240,-131.958,-56.396,-8.667
0.196,-0.130,0.142,-119.202,-72.388,-17.334
0.171,-0.115,0.143,-86.243,-84.229,-40.039
0.184,-0.126,0.171,-68.665,-76.172,-53.772
0.212,-0.148,0.161,-57.922,-63.232,-61.646
0.215,-0.119,0.078,-62.866,-39.734,-51.819
0.185,-0.071,0.018,-72.388,-31.433,-43.457
0.118,0.013,-0.084,-83.374,-29.297,-41.809
0.115,0.051,-0.089,-74.158,-34.546,-46.631
0.156,0.137,0.001,-32.776,-35.278,-49.377
0.174,0.172,0.056,-15.259,-27.283,-45.410
0.181,0.246,0.165,-16.602,-16.113,-30.273
0.150,0.287,0.197,-35.706,-20.142,-21.240
0.114,0.324,0.199,-70.862,-42.175,-8.179
0.089,0.380,0.199,-72.021,-51.270,-3.906
0.093,0.409,0.231,-46.265,-44.312,2.686
0.082,0.480,0.303,-29.358,-27.771,6.470
-0.545,0.258,2.854,10.071,18.066,-8.484
-0.303,-0.050,2.792,18.127,43.579,-14.648
-0.167,-0.204,2.739,40.527,55.115,-6.714
0.050,-0.431,2.799,22.827,26.733,0.427
0.109,-0.507,2.771,-95.947,-63.538,2.502
0.280,-0.669,2.370,-158.691,-94.238,-0.244
0.378,-0.709,2.112,-219.666,-87.708,8.850
0.476,-0.619,1.693,-223.816,-62.317,15.320
0.488,-0.553,1.520,-231.384,-31.006,19.226
0.491,-0.474,1.176,-254.150,-34.180,19.043
0.487,-0.442,0.973,-305.725,-41.321,21.912
0.440,-0.368,0.548,-309.082,-31.738,22.766
0.420,-0.343,0.355,-278.870,-4.639,15.991
0.362,-0.303,-0.001,-261.047,-5.310,9.338
0.292,-0.266,-0.159,-225.647,-49.377,-8.545
0.100,-0.177,-0.320,-198.486,-81.665,-23.560
0.050,-0.148,-0.318,-138.855,-134.399,-63.232
0.046,-0.118,-0.217,-115.906,-151.367,-81.055
0.068,-0.125,-0.154,-83.679,-152.344,-104.492
0.154,-0.172,-0.081,-72.449,-135.864,-106.873
0.192,-0.150,-0.058,-53.040,-82.336,-90.210
0.190,-0.013,-0.016,-42.236,-48.889,-80.200
0.178,0.044,-0.020,-18.005,9.705,-68.359
0.148,0.131,-0.017,-9.216,24.475,-61.707
0.125,0.172,-0.005,-20.203,13.123,-40.955
0.062,0.279,0.078,-38.025,-11.108,-31.189
0.053,0.332,0.141,-55.664,-48.279,-23.071
0.122,0.376,0.266,-48.218,-42.236,-21.667
