0.189,-0.943,1.223,65.735,-31.860,-87.585
0.281,-0.704,1.327,52.612,-42.297,-78.125
0.319,-0.575,1.380,12.146,-69.153,-48.523
0.325,-0.334,1.313,-9.277,-64.087,-32.532
0.277,-0.271,1.196,-35.706,-24.536,-5.615
0.118,-0.215,0.950,-42.358,-7.446,6.165
0.025,-0.180,0.845,-51.880,4.517,20.874
-0.123,-0.079,0.678,-51.819,5.676,20.508
-0.141,-0.042,0.634,-36.499,3.967,7.141
-0.069,0.006,0.677,-23.987,-2.991,1.221
-0.026,0.033,0.758,-1.099,-19.043,-0.671
0.022,0.077,0.946,5.676,-20.264,0.305
0.036,0.086,1.004,5.859,-10.681,0.977
0.063,0.094,0.999,2.197,-6.470,1.465
0.074,0.095,0.971,-0.488,-6.836,3.174
0.056,0.104,0.948,1.709,-9.888,4.333
0.026,0.116,0.964,4.761,-13.062,5.249
-0.025,0.140,1.018,9.949,-14.221,3.113
0.001,1.082,1.231,-77.332,-11.108,7.935
0.026,1.037,1.135,-82.886,-17.517,-2.014
0.045,0.963,1.109,-76.538,-12.146,-18.372
0.116,0.761,1.057,-64.087,0.671,-23.193
0.126,0.684,1.033,-38.635,25.513,-22.949
0.042,0.556,0.990,-33.997,30.518,-22.827
-0.026,0.456,0.952,-40.833,27.527,-32.349
-0.063,0.068,0.865,-42.419,25.696,-38.940
-0.014,-0.177,0.845,-26.917,35.522,-36.804
-0.026,-0.526,0.792,-21.973,39.185,-29.114
-0.115,-0.651,0.724,-20.264,22.827,-37.170
-0.189,-0.980,0.614,-11.536,11.780,-56.274
-0.133,-1.194,0.631,15.686,-1.831,-87.463
0.027,-1.454,0.766,28.320,-6.165,-95.703
0.111,-1.471,0.834,63.782,-25.818,-117.371
0.300,-1.301,1.118,87.952,-53.284,-124.817
0.425,-1.086,1.385,103.943,-126.831,-112.427
0.701,-0.599,1.807,79.834,-145.020,-95.764
0.820,-0.448,1.831,-0.183,-114.014,-47.302
0.805,-0.361,1.562,-39.368,-78.613,-15.503
0.580,-0.341,1.292,-102.905,0.427,51.147
-0.078,-0.234,0.649,-117.065,30.884,71.411
-0.320,-0.154,0.406,-98.755,30.884,69.946
-0.483,0.013,0.232,-77.515,4.883,56.030
-0.453,0.081,0.276,-30.273,-36.499,22.705
-0.301,0.131,0.534,-5.005,-41.565,5.371
-0.207,0.114,0.713,33.203,-37.720,-18.921
-0.042,0.071,1.050,38.330,-32.837,-22.339
0.019,0.058,1.149,24.231,-12.817,-23.132
0.113,0.028,1.113,14.221,1.465,-23.621
0.150,0.885,1.045,-28.748,-14.099,10.132
0.155,0.918,1.088,-20.813,-8.789,2.869
0.148,0.929,1.172,-14.160,2.441,-1.465
0.132,0.905,1.166,-17.273,16.846,-14.893
0.110,0.830,1.076,-28.625,8.362,-24.292
0.119,0.747,1.078,-41.687,-19.714,-44.922
0.151,0.478,1.172,-35.706,-18.127,-51.331
0.128,0.346,1.184,-20.386,13.855,-47.668
0.029,0.172,1.096,-19.653,27.527,-42.969
-0.012,0.074,1.038,-36.377,28.931,-42.969
-0.040,-0.373,0.959,-44.495,24.170,-49.744
-0.047,-0.647,0.917,-31.555,20.935,-59.387
-0.115,-0.970,0.822,-12.634,23.926,-66.162
-0.109,-1.109,0.759,15.625,6.714,-93.018
0.027,-1.432,0.832,24.719,-26.001,-100.464
0.121,-1.492,1.013,47.729,-80.627,-99.854
0.314,-1.259,1.381,55.298,-80.933,-97.473
0.429,-1.047,1.475,42.480,-64.575,-86.121
0.681,-0.708,1.518,20.508,-62.866,-70.251
