aX,aY,aZ,gX,gY,gZ
0.115,-0.345,0.937,-6.165,2.197,-1.831
0.115,-0.346,0.935,-4.333,1.282,-1.099
0.112,-0.346,0.938,-1.404,1.587,-0.427
0.108,-0.347,0.942,-1.038,1.709,-0.549
0.108,-0.346,0.938,-2.014,1.099,-1.404
0.113,-0.344,0.923,-1.892,0.488,-1.587
0.115,-0.343,0.920,-0.244,-1.831,-0.854
0.111,-0.344,0.935,0.732,-3.052,-0.610
0.103,-0.342,0.957,0.610,-2.808,-0.610
0.102,-0.339,0.953,-0.732,0.732,-1.770
0.107,-0.344,0.944,-0.977,1.465,-2.319
0.110,-0.345,0.945,-1.587,1.343,-1.709
0.114,-0.341,0.941,-1.709,1.343,-1.404
0.116,-0.339,0.938,-2.197,0.549,-1.709
0.118,-0.341,0.934,-2.014,0.061,-1.892
0.117,-0.345,0.929,0.122,-0.061,-1.343
0.118,-0.349,0.930,-0.183,-1.770,0.366
0.116,-0.353,0.934,-1.587,-3.235,1.221
0.117,-0.348,0.936,-3.357,-4.150,1.953
0.117,-0.337,0.928,-3.235,-3.662,2.075
0.147,-0.340,0.930,-7.324,-0.977,3.113
0.144,-0.338,0.932,-7.385,-1.526,4.211
0.140,-0.331,0.928,-7.507,-0.427,4.761
0.133,-0.313,0.921,-7.263,0.122,4.211
0.132,-0.309,0.920,-4.578,1.282,2.441
0.138,-0.310,0.913,-2.014,1.709,1.465
0.144,-0.319,0.921,1.282,0.244,0.732
0.147,-0.321,0.946,0.488,-0.610,1.465
0.144,-0.308,0.940,-1.160,0.488,2.502
0.144,-0.298,0.929,-0.305,1.282,1.770
0.154,-0.312,0.938,1.709,1.770,0.061
0.159,-0.317,0.948,0.977,1.892,1.099
0.164,-0.317,0.948,-0.244,1.953,2.075
0.163,-0.314,0.945,-1.831,1.343,3.784
0.156,-0.307,0.939,-1.404,1.038,4.028
0.154,-0.308,0.940,1.343,1.038,3.662
0.151,-0.313,0.948,2.502,1.038,3.418
0.150,-0.315,0.957,2.319,1.587,3.540
0.148,-0.319,0.960,0.671,1.465,3.784
0.147,-0.318,0.955,-2.747,-0.549,5.310
0.139,-0.310,0.948,-3.662,-1.526,5.981
0.131,-0.303,0.953,-3.052,-1.648,4.944
0.132,-0.302,0.958,-1.953,-0.305,3.357
0.142,-0.308,0.964,-0.305,2.991,0.122
0.148,-0.311,0.964,-0.427,4.639,-0.977
0.159,-0.316,0.958,-0.793,4.578,-0.427
0.161,-0.319,0.957,-3.113,1.770,1.160
0.159,-0.319,0.954,-4.150,0.488,1.831
0.158,-0.317,0.951,-5.127,0.061,2.930
0.154,-0.303,0.935,-5.066,-0.427,3.113
0.114,-0.292,0.963,1.160,-3.052,2.747
0.107,-0.291,0.972,-0.671,-3.479,3.235
0.100,-0.290,0.972,-1.038,-1.953,2.869
0.099,-0.285,0.964,-0.366,0.244,1.038
0.112,-0.282,0.954,0.549,0.427,-0.122
0.120,-0.286,0.954,2.258,-0.427,-0.610
0.121,-0.292,0.955,2.258,-0.854,0.061
0.115,-0.294,0.960,0.244,-0.916,2.136
0.102,-0.295,0.968,-1.709,-0.793,2.991
0.101,-0.290,0.961,-4.883,-1.160,3.479
0.108,-0.281,0.937,-4.700,-1.282,2.869
0.115,-0.282,0.927,-1.526,-1.648,2.136
0.114,-0.285,0.930,0.732,-2.991,2.991
0.110,-0.295,0.947,0.977,-3.601,3.906
0.106,-0.293,0.952,-0.061,-3.784,5.920
0.102,-0.280,0.954,-0.122,-3.723,6.165
0.104,-0.280,0.960,1.404,-2.502,4.883
0.113,-0.281,0.975,2.258,-1.038,4.333
0.117,-0.286,0.991,3.235,1.038,5.554
0.123,-0.300,1.035,1.953,1.038,7.080
0.129,-0.309,1.075,-2.380,1.831,8.423
0.138,-0.315,1.090,-4.761,8.179,7.385
0.160,-0.337,1.093,-6.287,11.292,7.263
0.168,-0.354,1.092,-10.742,10.010,9.705
0.184,-0.399,1.155,-10.010,9.033,11.597
0.207,-0.420,1.218,-2.625,14.954,16.602
0.265,-0.446,1.353,-0.732,18.127,19.043
0.288,-0.429,1.395,-4.456,15.381,27.649
0.323,-0.400,1.476,-5.493,10.803,35.217
0.329,-0.379,1.536,-0.977,-1.099,48.889
