aX,aY,aZ,gX,gY,gZ
0.162,-0.472,1.161,25.696,-9.644,0.244
0.142,-0.45,1.114,8.728,2.686,3.845
0.127,-0.437,1.015,4.944,4.761,1.953
0.138,-0.446,0.989,5.371,0.549,-3.113
0.177,-0.477,1.012,6.287,-4.639,-4.333
0.193,-0.484,1.039,6.409,-5.737,-2.258
0.184,-0.455,1.03,6.165,0.366,0.244
0.162,-0.426,0.99,2.991,9.888,3.906
0.127,-0.405,0.942,0.793,7.935,3.296
0.123,-0.416,0.949,0.305,1.038,-1.038
-0.002,-0.888,1.952,214.294,25.696,-34.668
0.094,-1.112,2.102,166.26,39.429,-27.832
0.175,-1.366,2.156,159.912,61.646,-15.808
0.18,-1.344,2.13,151.062,82.581,-4.7
0.204,-1.153,2.136,122.498,54.81,-16.418
0.229,-1.08,2.153,53.223,-4.15,-41.687
0.237,-0.925,2.065,36.682,6.775,-32.471
0.169,-0.797,1.896,25.452,62.866,10.315
-0.018,-0.516,1.413,25.391,66.223,17.09
-0.043,-0.445,1.302,38.208,15.015,-7.69
0.019,-0.495,1.432,43.518,-7.507,-19.836
0.053,-0.566,1.514,42.175,-2.258,-17.761
0.096,-0.656,1.523,33.508,10.315,-7.446
0.092,-0.644,1.493,5.188,14.038,8.728
0.062,-0.564,1.37,-8.24,4.15,9.46
0.049,-0.498,1.308,-8.667,-11.414,1.77
0.065,-0.385,1.209,0.61,-4.272,-1.038
0.096,-0.374,1.147,12.512,20.325,-1.099
0.177,-0.424,1.046,10.254,20.874,-0.793
0.204,-0.472,1.026,-4.761,-2.808,-1.038
0.196,-0.536,1.023,-7.507,-12.634,0.549
0.164,-0.526,1.016,4.7,-10.925,4.517
0.091,-0.454,0.98,14.587,-3.784,5.92
0.07,-0.429,0.958,26.123,0.732,2.808
0.081,-0.45,0.989,24.841,-6.775,-0.977
0.092,-0.472,1.035,13.916,-16.418,-2.441
0.074,-0.459,1.049,9.644,-10.132,0.671
0.051,-0.429,1.018,9.644,6.592,5.981
0.033,-0.394,0.968,10.864,9.46,5.31
0.04,-0.4,0.957,10.498,2.686,-1.282
0.016,-0.896,1.869,270.63,51.086,17.7
0.107,-0.97,1.996,218.445,60.852,9.888
0.268,-1.372,2.396,190.979,60.852,5.92
0.818,-1.572,2.744,47.424,235.229,79.834
-0.046,-0.179,0.227,-41.443,411.56,154.48
-0.433,0.523,-0.369,91.187,-29.846,-31.616
0.469,-0.418,2.057,56.274,-258.118,-145.386
0.657,-1.018,2.54,39.49,-95.276,-58.35
0.27,-0.903,2.191,69.824,63.354,26.123
0.122,-0.582,2.007,63.232,110.657,52.002
0.304,-0.404,1.844,33.508,54.81,21.545
0.444,-0.463,1.798,5.371,-6.958,-10.01
0.476,-0.468,1.578,9.338,4.395,-5.493
0.394,-0.391,1.37,9.888,27.771,7.629
0.255,-0.299,1.023,1.831,14.893,6.958
0.226,-0.323,0.955,-9.888,-25.513,1.404
0.222,-0.415,0.915,-6.531,-35.645,2.014
0.241,-0.423,0.962,-4.639,-38.086,22.766
0.13,-0.298,0.962,-10.193,-29.297,34.912
0.058,-0.234,0.904,-5.249,-10.01,31.982
0.028,-0.162,0.823,2.258,-8.667,21.362
0.063,-0.154,0.801,18.677,-8.545,2.258
0.125,-0.172,0.754,26.794,-5.798,-2.38
0.139,-0.193,0.749,41.016,1.831,-7.446
0.135,-0.218,0.803,46.204,7.263,-9.216
0.122,-0.222,0.828,40.894,9.888,-12.573
0.14,-0.287,0.86,31.738,2.808,-14.709
0.172,-0.355,0.885,26.245,-8.972,-16.724
0.249,-0.457,0.967,35.156,-6.653,-16.174
0.27,-0.472,1.013,50.476,10.071,-9.216
0.568,-0.984,1.479,108.521,17.029,-58.167
0.527,-0.995,1.595,109.314,29.602,-25.269
0.405,-0.845,1.609,100.83,36.438,-12.451
0.344,-0.76,1.568,68.359,20.813,-6.348
0.249,-0.681,1.476,50.659,2.625,-9.338
0.208,-0.66,1.468,32.898,-26.367,-13.855
0.085,-0.588,1.529,30.09,-29.053,-11.841
0.023,-0.557,1.527,19.409,-20.935,-6.897
0.01,-0.541,1.433,14.099,-16.846,-7.385
0.052,-0.536,1.364,13.123,-7.69,-11.169
0.142,-0.531,1.248,15.869,-4.211,-10.986
0.167,-0.54,1.22,18.311,-8.545,-7.446
0.184,-0.579,1.226,18.005,-13.794,-5.798
0.179,-0.586,1.241,16.052,-14.465,0.916
0.137,-0.556,1.213,13.306,-8.484,5.31
0.119,-0.54,1.161,6.165,0.549,8.545
0.119,-0.525,1.062,5.249,-1.831,6.897
0.13,-0.513,1.042,10.681,-14.893,3.479
0.116,-0.471,1.047,13.611,-18.982,3.479
0.091,-0.451,1.056,16.113,-14.465,7.202
0.035,-0.413,1.048,15.991,-9.399,8.362
0.019,-0.404,1.041,15.808,-4.333,4.211
0.041,-0.429,1.038,15.503,-4.272,0.061
0.067,-0.457,1.036,14.16,-5.615,-5.92
0.109,-0.487,1.026,12.329,-5.676,-6.47
0.112,-0.48,1.007,6.287,-2.869,-4.333
