aX,aY,aZ,gX,gY,gZ
-0.229,0.828,1.124,26.245,8.24,-7.385
-0.152,0.685,1.151,23.376,-0.305,-35.217
0,0.412,1.157,18.555,1.282,-39.917
0.062,0.311,1.138,3.601,7.202,-35.278
0.139,0.197,1.077,-5.981,8.179,-28.442
0.133,0.175,1.041,-13.611,7.874,-20.386
0.075,0.155,1.031,-11.841,4.333,-6.226
0.065,0.149,1.066,-5.615,2.258,-2.319
0.064,0.146,1.108,-3.723,0.854,0.916
0.055,0.16,1.134,-11.841,-0.061,1.343
0.112,-1.606,1.029,89.6,-6.042,34.607
0.117,-1.793,1.03,62.622,-12.573,49.805
0.03,-1.886,0.991,32.349,-13.123,60.73
-0.156,-1.509,0.685,-45.41,-15.503,72.754
-0.204,-1.284,0.524,-78.796,-27.649,73.303
-0.208,-1.042,0.471,-102.051,-62.439,74.402
-0.216,-0.5,0.63,-100.769,-68.176,76.355
-0.247,-0.223,0.688,-90.576,-40.527,87.708
-0.301,0.323,0.656,-80.505,-22.766,95.947
-0.31,0.555,0.649,-52.368,-11.292,102.783
-0.288,0.877,0.706,-39.612,-13.733,98.694
-0.273,0.993,0.729,-16.968,-21.057,92.834
-0.327,1.189,0.77,1.587,-17.578,93.445
-0.362,1.254,0.818,50.659,-0.183,87.891
-0.451,1.323,1.056,67.566,3.296,81.787
-0.512,1.335,1.19,71.899,2.93,56.885
-0.549,1.259,1.294,61.768,0.916,35.583
-0.502,1.162,1.287,39.795,-3.784,-11.475
-0.35,0.875,1.238,34.485,-1.099,-30.273
-0.27,0.699,1.212,30.029,8.118,-56.702
-0.094,0.352,1.186,25.513,11.475,-64.392
-0.007,0.224,1.159,6.287,17.029,-64.758
0.121,0.069,1.06,-6.47,18.188,-59.265
0.151,0.034,1.006,-22.461,17.212,-39.001
0.136,0.054,0.931,-18.982,17.944,-25.513
0.11,0.087,0.914,1.099,18.921,-1.526
0.055,0.161,0.95,8.545,15.747,6.287
0.027,0.197,0.993,9.827,7.751,12.634
-0.037,0.256,1.056,6.348,6.958,12.573
-0.07,0.27,1.069,-0.549,10.498,10.01
-0.333,1.37,1.088,48.706,17.395,59.143
-0.365,1.37,1.151,38.757,17.334,38.635
-0.359,1.268,1.183,27.283,14.709,24.658
-0.326,1.18,1.16,8.728,11.841,-1.343
-0.22,0.922,1.076,5.188,12.451,-13.855
-0.137,0.762,1.038,0.122,7.629,-35.889
0.056,0.458,1.003,-3.357,3.113,-41.199
0.132,0.343,0.998,-4.517,4.089,-34.729
0.197,0.208,0.981,-2.686,6.714,-26.367
0.191,0.18,0.985,1.038,3.113,-10.62
0.144,0.184,1.014,1.404,0.61,-4.333
0.115,0.203,1.02,-1.526,-0.305,6.47
0.042,0.246,1.042,-3.967,-0.244,10.803
0.004,0.264,1.064,-5.92,1.343,14.526
-0.027,0.279,1.084,-7.446,9.827,18.799
-0.066,0.302,1.122,-8.85,12.268,16.602
-0.07,0.303,1.125,-18.311,10.315,5.737
-0.064,0.287,1.081,-23.132,6.226,-1.282
-0.046,0.264,1.057,-23.499,-2.686,-14.099
0.016,0.222,1.029,-20.874,-3.601,-17.151
0.038,0.208,1.004,-19.653,-0.61,-15.442
0.067,0.188,0.951,-19.714,0.244,-13.306
0.074,0.18,0.938,-15.442,1.892,-8.728
0.064,0.168,0.941,-11.78,2.38,-6.958
0.057,0.173,0.953,-7.446,0.366,-7.324
0.061,0.178,0.965,-7.507,-0.671,-8.362
0.064,0.178,0.958,-5.371,-0.916,-8.118
0.074,0.182,0.968,-2.258,0.061,-7.202
0.079,0.188,0.975,0.793,1.831,-5.615
0.08,0.221,0.975,4.089,4.7,-0.977
0.183,-1.498,1.292,46.387,6.714,17.273
0.202,-1.735,1.204,29.48,20.874,39.856
0.206,-2.126,0.859,17.395,19.043,57.068
0.124,-2.186,0.747,-5.493,-5.127,101.807
-0.144,-2.002,0.672,-18.005,-19.165,113.708
-0.223,-1.776,0.624,-62.561,-39.185,108.032
-0.296,-1.145,0.429,-88.745,-46.021,98.633
-0.296,-0.778,0.394,-106.934,-61.279,86.243
-0.306,0.097,0.572,-91.248,-61.157,96.558
-0.396,0.522,0.701,-30.212,-21.79,136.475
-0.536,0.982,0.796,-8.179,-1.343,135.925
-0.483,1.029,0.856,-3.113,-16.785,84.229
-0.26,1.029,1.054,-4.456,-30.09,58.96
-0.191,1.017,1.128,16.968,-20.813,45.288
-0.169,1.025,1.257,29.236,-11.536,48.523
-0.205,1.058,1.322,24.475,-5.249,51.88
-0.328,1.188,1.375,11.963,-0.854,48.95
-0.377,1.247,1.334,-9.644,21.667,29.907
-0.389,1.243,1.124,-16.907,32.288,15.442
-0.359,1.171,0.995,-21.484,35.156,-0.854
-0.244,0.943,0.863,-19.592,12.756,-35.278
-0.173,0.794,0.891,-13.672,-2.869,-49.988
-0.036,0.475,1.039,-2.075,-14.709,-64.392
0.012,0.329,1.097,-1.221,-10.01,-62.805
0.084,0.118,1.105,-11.475,5.066,-51.575
0.106,0.058,1.064,-19.409,8.301,-44.25
0.112,0.027,1.01,-25.757,4.028,-27.466
0.086,0.031,0.975,-20.081,1.465,-18.494
0.07,0.067,1.009,-5.005,5.249,-2.014
0.022,0.168,1.098,-3.662,9.949,4.517
0.432,-1.569,1.142,46.692,29.114,13.367
0.463,-1.781,1.062,60.486,31.86,52.49
0.418,-2.006,0.902,48.828,20.996,64.941
0.34,-1.983,0.801,-12.695,-21.851,78.308
-0.019,-1.595,0.611,-33.081,-39.124,86.06
-0.222,-1.285,0.62,-22.339,-37.109,97.046
-0.418,-0.515,0.659,-19.714,-31.25,95.154
-0.41,-0.148,0.641,-40.771,-40.466,86.182
-0.317,0.317,0.633,-43.701,-44.861,76.843
-0.264,0.418,0.694,-10.376,-41.626,66.223
-0.224,0.615,0.923,12.39,-35.706,66.956
-0.225,0.735,1.036,28.809,-29.541,63.66
-0.195,0.901,1.206,24.231,-28.87,57.007
-0.183,0.946,1.257,4.822,-27.649,45.166
-0.272,1.027,1.321,-1.892,-25.635,44.128
-0.363,1.103,1.347,3.845,-13,46.448
-0.468,1.296,1.36,8.728,-2.93,42.48
-0.451,1.359,1.306,6.531,6.042,32.654
-0.342,1.338,1.092,-21.545,12.085,0.427
-0.285,1.251,0.959,-36.133,10.254,-17.578
-0.24,1.123,0.84,-35.034,4.944,-46.692
-0.123,0.769,0.752,-18.921,3.113,-56.396
-0.029,0.577,0.801,11.292,-2.075,-67.505
0.156,0.248,0.961,11.414,-5.859,-65.613
0.191,0.141,1.022,-3.235,-6.958,-44.983
0.153,0.042,1.065,-7.019,-1.648,-30.884
0.111,0.031,1.035,-3.845,4.211,-6.897
0.045,0.059,1.028,1.526,-0.366,-1.038
0.034,0.085,1.078,6.47,-5.432,3.479
0.002,0.16,1.163,1.099,-1.343,7.019
0.087,-1.408,0.939,9.399,4.944,71.472
0.017,-1.324,0.886,4.15,16.418,84.167
-0.078,-0.996,0.771,-6.47,14.832,79.041
-0.077,-0.826,0.706,-50.903,-11.78,56.519
0.014,-0.599,0.643,-68.542,-26.978,46.082
0.071,-0.476,0.624,-65.186,-35.461,49.744
0.087,0.031,0.585,-47.18,-32.837,62.439
0.059,0.348,0.571,-9.705,-22.644,78.308
0,0.77,0.575,2.625,-22.339,76.904
-0.052,0.845,0.661,21.606,-33.936,67.627
-0.191,0.878,0.94,31.433,-35.522,60.669
-0.228,0.891,1.072,45.044,-28.137,45.471
-0.249,0.928,1.273,45.898,-23.193,40.222
-0.233,0.913,1.339,43.457,-13.428,33.875
-0.193,0.887,1.398,41.26,-6.653,33.569
-0.2,0.909,1.388,23.621,6.958,31.555
-0.247,0.927,1.303,10.193,13.184,25.452
-0.254,0.881,1.24,-0.977,18.982,16.113
-0.211,0.712,1.134,-8.789,23.01,-5.066
-0.166,0.611,1.095,-7.446,20.02,-15.442
-0.043,0.432,1.074,-3.235,8.667,-33.264
0.013,0.362,1.082,-3.479,4.578,-38.147
0.054,0.297,1.086,-9.216,4.272,-37.048
0.105,0.16,1.062,-12.329,5.493,-32.776
0.127,0.104,1.042,-12.207,4.456,-21.24
0.152,0.045,1.033,-7.324,3.662,-14.587
0.145,0.041,1.055,1.526,4.883,-1.343
0.081,0.067,1.114,-1.404,4.456,2.93
0.047,0.088,1.138,-18.188,0.427,5.249
0.005,0.113,1.152,-25.208,0.366,5.31
0.008,-1.319,1.097,21.118,14.771,39.673
-0.042,-1.288,0.975,-18.494,25.513,52.551
-0.13,-1.121,0.709,-24.719,25.757,57.129
-0.139,-1.016,0.625,-21.912,10.071,61.707
-0.18,-0.732,0.58,-27.527,-10.132,60.913
-0.211,-0.551,0.647,-41.138,-49.133,44.495
-0.171,-0.246,0.86,-42.297,-48.706,37.781
-0.129,-0.099,0.887,-32.41,-11.292,42.48
-0.062,0.207,0.793,-21.667,4.15,45.044
-0.01,0.321,0.787,-0.61,-4.883,32.593
0.111,0.457,0.955,4.883,-19.958,23.315
0.143,0.502,1.069,12.146,-30.762,15.442
0.107,0.581,1.264,16.357,-24.902,18.982
0.061,0.66,1.317,19.348,-10.193,35.828
-0.067,0.901,1.306,18.738,-5.005,46.143
-0.139,1.02,1.249,16.479,8.606,60.059
-0.228,1.158,1.1,15.015,12.573,58.35
-0.234,1.143,1.034,10.559,4.822,38.391
-0.202,0.977,0.978,11.169,-2.563,25.757
-0.178,0.867,1.001,16.602,-7.019,14.832
-0.109,0.642,1.077,27.588,-6.165,-0.977
-0.069,0.528,1.112,24.536,-7.019,-6.592
0.001,0.31,1.148,7.446,-8.911,-12.329
0.031,0.231,1.133,0,-5.249,-10.986
0.052,0.182,1.093,-6.348,4.822,-2.075
0.049,0.151,1.004,-6.226,5.31,2.075
0.04,0.147,0.991,-2.747,-1.038,4.761
0.017,0.153,1.027,-1.831,-3.296,4.272
0.006,0.162,1.043,-5.005,-1.038,5.127
-0.026,0.18,1.046,-5.554,4.272,6.836
-0.103,-1.347,1.171,8.911,-10.132,-5.31
-0.209,-1.296,1.062,4.272,13.489,23.132
-0.301,-1.139,0.901,1.099,17.883,30.884
-0.279,-1.054,0.824,-26.306,5.554,54.138
-0.23,-0.771,0.679,-42.847,-8.301,68.42
-0.183,-0.575,0.636,-54.871,-22.278,81.238
-0.041,-0.221,0.589,-47.791,-18.86,84.229
0.004,0.082,0.622,-11.597,-10.437,89.05
0.015,0.239,0.685,5.92,-11.475,85.327
0.052,0.467,0.786,0.549,-31.982,65.186
0.051,0.522,0.823,-11.353,-46.021,57.129
0.029,0.56,0.878,1.587,-48.706,60.974
-0.043,0.67,1.005,27.588,-34.79,70.374
-0.08,0.76,1.066,80.2,-9.705,88.989
-0.175,0.951,1.253,93.872,-7.385,93.445
-0.233,1.023,1.383,88.44,-9.46,92.957
-0.401,1.18,1.562,75.806,-2.747,90.881
-0.496,1.276,1.546,55.664,25.391,75.195
-0.622,1.351,1.381,50.598,37.048,56.396
-0.618,1.256,1.294,32.654,35.4,-4.761
-0.4,0.799,1.186,15.503,23.071,-39.551
-0.227,0.523,1.161,-19.348,2.93,-83.74
0.069,0.056,1.086,-27.832,2.38,-86.426
0.163,-0.093,1.044,-18.433,12.756,-65.002
0.281,-0.218,0.99,-9.155,16.296,-49.927
0.298,-0.21,0.984,-5.066,10.62,-20.508
0.217,-0.096,0.988,-10.864,4.578,-7.874
0.142,-0.024,0.99,-20.264,-1.099,12.207
0,0.106,0.999,-18.25,1.343,20.02
-0.055,0.159,1.009,-7.751,9.521,28.564
-0.302,1.274,1.271,36.194,29.663,80.872
-0.366,1.418,1.26,28.137,51.392,75.195
-0.485,1.677,1.134,16.357,56.03,67.81
-0.566,1.718,1.019,-8.789,46.326,31.128
-0.576,1.446,0.839,-12.695,31.433,-4.517
-0.422,1.133,0.84,-1.343,-5.31,-83.313
0.007,0.455,0.971,7.568,-16.663,-104.431
0.18,0.194,1.039,15.93,-15.076,-99.731
0.391,-0.135,1.104,11.841,-9.338,-83.557
0.428,-0.202,1.104,-3.784,-2.441,-44.617
0.403,-0.175,1.088,-8.667,0.61,-25.513
0.346,-0.098,1.076,-10.254,11.841,7.996
0.176,0.09,1.04,-10.132,17.578,20.203
0.086,0.165,1.025,-8.85,22.339,31.25
-0.013,0.251,1.021,-7.08,19.348,29.724
-0.019,0.27,1.055,-6.714,6.897,18.738
-0.004,0.271,1.118,-9.155,4.211,13.489
-0.002,0.261,1.127,-17.395,3.906,6.226
0.008,0.234,1.109,-22.095,4.639,3.723
0.017,0.217,1.077,-25.818,5.798,1.404
0.04,0.186,0.994,-27.893,4.578,-2.93
0.059,0.17,0.962,-24.719,2.319,-5.005
0.092,0.16,0.925,-9.705,1.831,-6.592
0.102,0.16,0.926,-1.709,3.418,-6.409
0.11,0.16,0.937,1.038,3.662,-7.141
0.12,0.139,0.955,-4.944,0.916,-8.789
0.131,0.109,0.968,-12.573,-2.808,-10.376
0.158,0.076,1.004,-10.254,-0.671,-7.507
0.151,0.084,1.001,-1.709,6.287,2.258
0.124,0.125,0.989,2.38,6.042,5.31
0.167,-1.397,1.277,142.7,-19.348,6.958
0.126,-1.513,1.377,62.073,-35.645,44.617
-0.123,-1.55,1.374,-1.892,-37.72,57.556
-0.343,-1.448,0.989,-95.52,-26.367,57.617
-0.391,-1.335,0.822,-104.797,-8.85,62.134
-0.44,-1.01,0.623,-95.886,1.465,72.815
-0.435,-0.834,0.538,-90.515,8.667,82.336
-0.332,-0.4,0.401,-97.168,3.601,86.365
-0.254,-0.199,0.378,-101.44,-7.141,84.229
-0.112,0.124,0.434,-92.224,-6.165,84.534
-0.058,0.257,0.498,-51.819,0.488,83.923
0.028,0.477,0.669,-30.701,-0.854,80.688
0.037,0.556,0.773,-15.625,-5.859,76.172
0.001,0.685,0.998,-3.54,-13.367,68.97
-0.029,0.75,1.087,0.61,-9.827,68.115
-0.058,0.818,1.142,23.804,13.611,78.125
-0.154,1.032,1.174,41.199,28.198,88.867
-0.233,1.2,1.18,60.486,49.561,103.21
-0.475,1.563,1.16,57.007,54.26,100.098
-0.608,1.691,1.125,53.772,61.218,74.524
-0.755,1.649,1.029,60.059,62.744,51.27
-0.732,1.437,1.008,59.387,37.72,-27.344
-0.407,0.737,1.079,47.974,12.146,-74.28
-0.18,0.366,1.152,25.085,-22.4,-129.395
0.222,-0.187,1.255,20.691,-20.447,-128.845
0.351,-0.331,1.262,10.925,-0.244,-89.966
0.433,-0.366,1.181,0.427,7.69,-63.171
0.406,-0.287,1.125,-15.625,15.198,-17.639
0.286,-0.044,1.034,-19.714,16.907,-1.587
0.211,0.067,0.998,-22.766,13.245,17.456
-0.016,-1.607,1.198,40.039,15.93,17.517
-0.01,-1.742,1.157,12.329,40.039,35.156
-0.073,-1.747,0.844,-23.804,39.246,46.631
-0.118,-1.675,0.633,-84.229,-7.446,69.092
-0.193,-1.36,0.516,-84.167,-30.884,79.224
-0.233,-1.032,0.61,-33.508,-25.513,95.581
-0.282,-0.229,0.792,-10.01,-10.925,99.121
-0.255,0.095,0.831,-11.597,-6.165,88.928
-0.119,0.414,0.826,-27.832,-14.648,75.928
-0.03,0.457,0.813,-36.987,-25.085,52.063
0.105,0.551,0.825,-23.071,-24.109,48.096
0.127,0.6,0.857,14.832,-22.583,53.894
0.075,0.71,1.002,27.222,-26.123,58.167
0.006,0.787,1.133,33.386,-34.424,61.89
-0.181,0.953,1.379,32.959,-30.701,62.561
-0.254,1.026,1.426,33.386,-18.127,63.354
-0.308,1.174,1.304,29.907,17.456,62.195
-0.31,1.235,1.18,21.545,25.757,56.274
-0.322,1.236,0.958,5.371,19.531,33.813
-0.336,1.185,0.904,11.719,18.127,20.813
-0.329,1.088,0.898,39.795,23.132,-12.756
-0.197,0.731,0.99,39.795,17.639,-34.668
-0.083,0.5,1.045,10.376,-5.249,-68.237
0.129,0.092,1.073,0.366,-7.996,-69.153
0.191,-0.037,1.043,6.409,2.625,-45.532
0.241,-0.148,1.039,12.939,5.31,-32.349
0.232,-0.13,1.067,10.132,4.822,-14.404
0.137,-0.011,1.093,1.099,4.211,-8.362
0.074,0.052,1.081,-17.273,4.272,-2.625
0.007,0.086,1.043,-20.02,4.883,-1.648
-0.413,0.921,1.536,83.374,21.545,73.608
-0.433,0.974,1.599,61.34,23.987,50.293
-0.435,1.042,1.538,51.331,31.311,41.077
-0.424,1.055,1.431,39.734,48.767,20.386
-0.343,0.92,1.223,30.396,48.889,3.357
-0.149,0.561,1.091,1.831,32.471,-37.903
-0.036,0.384,1.038,-9.705,22.583,-52.246
0.062,0.241,0.99,-10.315,10.925,-57.861
0.179,0.046,0.958,-2.197,8.484,-53.04
0.215,-0.014,0.974,8.545,2.869,-39.917
0.246,-0.067,1.049,6.897,-0.427,-32.227
0.229,-0.065,1.079,-1.953,0.854,-15.015
0.138,-0.065,1.08,-4.7,2.686,-7.751
0.098,-0.075,1.094,-1.038,0.732,-1.221
0.058,-0.073,1.185,0.977,0.427,0.244
0.039,-0.057,1.21,-5.127,4.7,3.601
0.012,-0.029,1.187,-11.902,5.127,3.418
0.017,-0.031,1.164,-22.766,3.601,-0.366
0.04,-0.045,1.104,-25.696,3.174,-1.892
0.05,-0.05,1.068,-26.306,2.014,-3.357
0.083,-0.069,1.006,-24.17,2.075,-3.113
0.099,-0.083,0.984,-17.7,3.174,-1.16
0.112,-0.103,0.976,-14.893,3.479,-0.366
0.106,-0.109,0.989,-14.465,2.136,-0.061
0.095,-0.115,1.027,-16.968,0.366,-0.671
0.093,-0.108,1.043,-19.226,-0.366,-1.526
0.078,-0.089,1.032,-17.334,2.258,-0.183
0.069,-0.077,1.021,-10.071,5.066,3.052
0.059,-0.033,1.047,-6.47,5.493,2.991
0.05,-0.004,1.067,-7.874,7.996,0.061
-0.443,1.099,1.382,70.435,35.4,58.35
-0.486,1.166,1.396,46.814,45.41,36.682
-0.531,1.167,1.282,30.823,48.401,21.667
-0.52,1.098,1.171,10.193,45.715,-17.273
-0.357,0.783,1.004,4.211,30.457,-40.588
-0.23,0.576,1.011,0.732,-6.775,-74.158
0.011,0.225,1.078,2.075,-12.756,-78.979
0.11,0.109,1.088,-1.282,-7.812,-69.58
0.233,-0.043,1.076,-8.24,-5.249,-58.777
0.246,-0.082,1.062,-20.264,-0.244,-31.494
0.188,-0.067,1.045,-21.667,1.831,-18.86
0.143,-0.035,1.061,-23.437,2.686,-0.793
0.041,0.028,1.084,-26.611,3.357,5.371
-0.012,0.057,1.085,-29.663,6.653,13.062
-0.086,0.103,1.099,-29.358,9.827,14.709
-0.102,0.125,1.092,-31.738,13.123,14.587
-0.124,0.172,1.042,-32.471,11.292,12.695
-0.121,0.187,1.027,-27.832,7.263,5.371
-0.092,0.194,1.023,-25.513,7.202,1.709
-0.072,0.177,1.013,-26.489,7.996,-4.333
-0.014,0.113,0.975,-26.917,7.263,-6.165
0.012,0.088,0.964,-20.386,4.211,-5.798
0.021,0.069,0.952,-15.503,3.235,-3.784
0.013,0.062,0.951,-5.859,-0.061,-1.282
0.005,0.051,0.994,-1.587,-1.77,-1.77
0.002,0.054,1.02,-0.671,-1.16,-3.845
-0.012,0.058,1.046,-4.272,-0.488,-4.822
-0.022,0.059,1.048,-7.629,0.61,-5.188
-0.032,0.075,1.032,-5.31,7.08,-3.906
-0.032,0.092,1.026,-0.854,10.315,-3.662
