aX,aY,aZ,gX,gY,gZ
-0.132,-0.088,1.058,-7.935,4.395,15.015
-0.148,-0.108,1.100,-9.460,3.906,13.062
-0.155,-0.113,1.101,-14.709,5.737,10.498
-0.195,-0.127,1.061,-16.357,6.714,10.132
-0.226,-0.142,1.046,-13.855,8.728,8.118
0.121,-0.015,1.015,-15.564,1.892,-4.822
0.134,-0.023,1.009,-15.808,2.014,-4.700
0.140,-0.021,1.010,-15.869,1.953,-0.122
0.135,0.003,1.003,-16.296,2.930,2.502
0.124,0.024,0.997,-17.700,5.371,3.296
0.125,0.028,1.001,-19.531,5.066,0.732
0.130,0.032,1.011,-20.996,4.333,-0.793
0.135,0.033,1.008,-22.461,3.174,-2.319
0.139,0.045,0.995,-20.813,3.540,-2.075
0.139,0.051,0.995,-16.235,5.066,-2.197
0.140,0.053,1.007,-16.602,5.371,-2.747
0.142,0.054,1.010,-21.240,5.127,-4.272
0.144,0.056,0.994,-22.705,4.883,-4.639
0.151,0.056,0.975,-19.714,3.845,-4.822
0.153,0.054,0.973,-12.207,3.235,-3.418
0.146,0.056,0.989,-9.338,3.052,-2.502
0.144,0.057,0.991,-8.850,2.319,-2.686
0.149,0.059,0.976,-8.972,1.221,-2.808
0.149,0.059,0.980,-5.127,0.122,-1.831
0.149,0.056,1.000,-2.747,1.343,-1.160
0.151,0.057,1.000,-0.671,3.113,0.549
0.141,0.070,0.996,-0.610,2.197,1.038
0.131,0.077,1.004,-2.930,1.587,0.488
0.124,0.082,1.009,-5.798,2.869,-0.793
0.125,0.078,0.997,-9.277,4.333,-3.418
0.128,0.071,0.981,-7.935,3.845,-4.028
0.129,0.066,0.985,-2.441,2.625,-3.662
0.127,0.055,1.000,-0.305,2.991,-3.052
0.122,0.045,1.007,0.000,2.197,-2.014
0.119,0.043,1.009,-1.648,1.099,-1.526
0.090,0.055,1.011,3.418,3.662,-0.549
0.095,0.043,1.014,1.892,4.028,-0.488
0.099,0.039,1.008,-3.052,4.761,1.465
0.099,0.041,0.986,-4.517,5.493,3.357
0.094,0.047,0.974,-2.808,6.531,6.104
0.079,0.047,0.966,-0.061,6.104,5.981
0.076,0.040,0.976,5.127,3.296,4.883
0.075,0.031,1.002,5.737,2.563,5.066
0.068,0.028,1.010,3.601,2.686,5.371
0.051,0.022,1.027,2.136,2.441,4.761
0.046,0.016,1.031,-1.160,1.587,3.296
0.035,0.011,1.026,-2.686,1.282,3.235
0.028,0.009,1.022,-2.991,2.441,4.272
0.015,0.006,1.021,-2.075,3.601,4.578
0.005,0.004,1.021,-1.160,5.432,3.906
-0.014,0.009,1.012,-1.404,6.409,3.540
-0.025,0.008,1.002,-1.648,7.812,4.028
-0.044,0.004,1.000,-0.916,8.240,4.089
-0.052,0.003,1.004,-0.671,10.315,3.662
-0.066,-0.001,0.997,-2.319,10.559,2.869
-0.092,-0.016,1.006,-5.249,6.714,1.038
-0.106,-0.018,1.030,-4.395,4.517,-0.122
-0.120,-0.012,1.065,-2.747,5.554,-3.296
-0.127,-0.005,1.060,-6.531,8.057,-5.676
-0.140,0.019,1.034,-8.301,8.118,-7.080
-0.146,0.034,1.027,-8.057,7.996,-10.498
-0.163,0.050,1.027,-7.324,7.935,-12.939
-0.167,0.044,1.031,-7.080,6.409,-19.043
-0.145,0.012,1.043,-6.348,5.676,-20.142
-0.143,0.007,1.047,-0.854,7.812,-19.043
0.101,-0.007,1.001,-2.808,2.441,-4.883
0.103,-0.010,1.002,-4.456,2.014,-8.606
0.113,-0.019,0.997,-4.456,2.991,-9.521
0.117,-0.023,0.995,-2.991,2.991,-8.606
0.116,-0.021,1.007,-2.686,1.343,-7.812
0.114,-0.018,1.013,-3.052,1.038,-8.179
